G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
20190809LTSS0,20190809,LT,SS,0,금,대구
20190809SKWO0,20190809,SK,WO,0,금,고척
20190810HHKT0,20190810,HH,KT,0,토,수원
20190810HTSS0,20190810,HT,SS,0,토,대구
20190810LTNC0,20190810,LT,NC,0,토,창원
20190810OBWO0,20190810,OB,WO,0,토,고척
20190810SKLG0,20190810,SK,LG,0,토,잠실
20190811HHKT0,20190811,HH,KT,0,일,수원
20190811HTSS0,20190811,HT,SS,0,일,대구
20190811LTNC0,20190811,LT,NC,0,일,창원
20190811OBWO0,20190811,OB,WO,0,일,고척
20190811SKLG0,20190811,SK,LG,0,일,잠실
20190813KTLT0,20190813,KT,LT,0,화,사직
20190813NCHH0,20190813,NC,HH,0,화,대전
20190813OBHT0,20190813,OB,HT,0,화,광주
20190813SSSK0,20190813,SS,SK,0,화,문학
20190813WOLG0,20190813,WO,LG,0,화,잠실
20190814KTLT0,20190814,KT,LT,0,수,사직
20190814NCHH0,20190814,NC,HH,0,수,대전
20190814OBHT0,20190814,OB,HT,0,수,광주
20190814WOLG0,20190814,WO,LG,0,수,잠실
20190815HHLT0,20190815,HH,LT,0,목,사직
20190815NCWO0,20190815,NC,WO,0,목,고척
20190815SKHT0,20190815,SK,HT,0,목,광주
20190816HHLT0,20190816,HH,LT,0,금,사직
20190816LGOB0,20190816,LG,OB,0,금,잠실
20190816NCWO0,20190816,NC,WO,0,금,고척
20190816SKHT0,20190816,SK,HT,0,금,광주
20190816SSKT0,20190816,SS,KT,0,금,수원
20190817HHWO0,20190817,HH,WO,0,토,고척
20190817KTHT0,20190817,KT,HT,0,토,광주
20190817LGSS0,20190817,LG,SS,0,토,대구
20190817LTOB0,20190817,LT,OB,0,토,잠실
20190817SKNC0,20190817,SK,NC,0,토,창원
20190818HHWO0,20190818,HH,WO,0,일,고척
20190818KTHT0,20190818,KT,HT,0,일,광주
20190818LGSS0,20190818,LG,SS,0,일,대구
20190818LTOB0,20190818,LT,OB,0,일,잠실
20190818SKNC0,20190818,SK,NC,0,일,창원
20190820HTLG0,20190820,HT,LG,0,화,잠실
20190820LTSK0,20190820,LT,SK,0,화,문학
20190820OBNC0,20190820,OB,NC,0,화,창원
20190820SSHH0,20190820,SS,HH,0,화,대전
20190820WOKT0,20190820,WO,KT,0,화,수원
20190821HTLG0,20190821,HT,LG,0,수,잠실
20190821LTSK0,20190821,LT,SK,0,수,문학
20190821WOKT0,20190821,WO,KT,0,수,수원
20190822HHSK0,20190822,HH,SK,0,목,문학
20190822HTWO0,20190822,HT,WO,0,목,고척
20190822LTKT0,20190822,LT,KT,0,목,수원
20190822NCLG0,20190822,NC,LG,0,목,잠실
20190822OBSS0,20190822,OB,SS,0,목,대구
20190823HHSK0,20190823,HH,SK,0,금,문학
20190823HTWO0,20190823,HT,WO,0,금,고척
20190823LTKT0,20190823,LT,KT,0,금,수원
20190823NCLG0,20190823,NC,LG,0,금,잠실
20190823OBSS0,20190823,OB,SS,0,금,대구
20190824HTSK0,20190824,HT,SK,0,토,문학
20190824KTLG0,20190824,KT,LG,0,토,잠실
20190824NCLT0,20190824,NC,LT,0,토,사직
20190824OBHH0,20190824,OB,HH,0,토,대전
20190824WOSS0,20190824,WO,SS,0,토,대구
20190825HTSK0,20190825,HT,SK,0,일,문학
20190825KTLG0,20190825,KT,LG,0,일,잠실
20190825NCLT0,20190825,NC,LT,0,일,사직
20190825OBHH0,20190825,OB,HH,0,일,대전
20190825WOSS0,20190825,WO,SS,0,일,대구
20190827KTNC0,20190827,KT,NC,0,화,창원
20190827LGLT0,20190827,LG,LT,0,화,울산
20190827SKOB0,20190827,SK,OB,0,화,잠실
20190827SSHT0,20190827,SS,HT,0,화,광주
20190827WOHH0,20190827,WO,HH,0,화,청주
20190828KTNC0,20190828,KT,NC,0,수,창원
20190828LGLT0,20190828,LG,LT,0,수,울산
20190828SKOB0,20190828,SK,OB,0,수,잠실
20190828SSHT0,20190828,SS,HT,0,수,광주
20190828WOHH0,20190828,WO,HH,0,수,청주
20190829HTNC0,20190829,HT,NC,0,목,창원
20190829LTWO0,20190829,LT,WO,0,목,고척
20190829OBKT0,20190829,OB,KT,0,목,수원
20190829SKSS0,20190829,SK,SS,0,목,대구
20190830HHLG0,20190830,HH,LG,0,금,잠실
20190830HTNC0,20190830,HT,NC,0,금,창원
20190830LTWO0,20190830,LT,WO,0,금,고척
20190830OBKT0,20190830,OB,KT,0,금,수원
20190830SKSS0,20190830,SK,SS,0,금,대구
20190831KTHH0,20190831,KT,HH,0,토,대전
20190831LGSK0,20190831,LG,SK,0,토,문학
20190831LTHT0,20190831,LT,HT,0,토,광주
20190831SSOB0,20190831,SS,OB,0,토,잠실
20190831WONC0,20190831,WO,NC,0,토,창원
20190901KTHH0,20190901,KT,HH,0,일,대전
20190901LGSK0,20190901,LG,SK,0,일,문학
20190901LTHT0,20190901,LT,HT,0,일,광주
20190901SSOB0,20190901,SS,OB,0,일,잠실
20190901WONC0,20190901,WO,NC,0,일,창원
20190903HTHH0,20190903,HT,HH,0,화,대전
20190903LGKT0,20190903,LG,KT,0,화,수원
20190903NCSK0,20190903,NC,SK,0,화,문학
20190903SSLT0,20190903,SS,LT,0,화,사직
20190903WOOB0,20190903,WO,OB,0,화,잠실
20190904HTHH0,20190904,HT,HH,0,수,대전
20190904SSLT0,20190904,SS,LT,0,수,사직
20190905HHNC0,20190905,HH,NC,0,목,창원
20190905SSWO0,20190905,SS,WO,0,목,고척
20190906HHNC0,20190906,HH,NC,0,금,창원
20190906HTKT0,20190906,HT,KT,0,금,수원
20190906LTLG0,20190906,LT,LG,0,금,잠실
20190906SSWO0,20190906,SS,WO,0,금,고척
20190907LTHH0,20190907,LT,HH,0,토,대전
20190907NCSS0,20190907,NC,SS,0,토,대구
20190907WOHT0,20190907,WO,HT,0,토,광주
20190908LTHH0,20190908,LT,HH,0,일,대전
20190908NCSS0,20190908,NC,SS,0,일,대구
20190908OBLG0,20190908,OB,LG,0,일,잠실
20190908SKKT0,20190908,SK,KT,0,일,수원
20190908WOHT0,20190908,WO,HT,0,일,광주
20190910HTLT0,20190910,HT,LT,0,화,사직
20190910KTSS0,20190910,KT,SS,0,화,대구
20190910LGHH0,20190910,LG,HH,0,화,청주
20190911HTLT0,20190911,HT,LT,0,수,사직
20190911KTSS0,20190911,KT,SS,0,수,대구
20190911LGHH0,20190911,LG,HH,0,수,청주
20190911NCOB0,20190911,NC,OB,0,수,잠실
20190911WOSK0,20190911,WO,SK,0,수,문학
20190912HTOB0,20190912,HT,OB,0,목,잠실
20190912LGWO0,20190912,LG,WO,0,목,고척
20190912NCKT0,20190912,NC,KT,0,목,수원
20190912SKLT0,20190912,SK,LT,0,목,사직
20190913HHSS0,20190913,HH,SS,0,금,대구
20190913HTOB0,20190913,HT,OB,0,금,잠실
20190913LGWO0,20190913,LG,WO,0,금,고척
20190913NCKT0,20190913,NC,KT,0,금,수원
20190913SKLT0,20190913,SK,LT,0,금,사직
20190914HTLG0,20190914,HT,LG,0,토,잠실
20190914LTHH0,20190914,LT,HH,0,토,대전
20190914OBSK0,20190914,OB,SK,0,토,문학
20190914SSNC0,20190914,SS,NC,0,토,창원
20190914WOKT0,20190914,WO,KT,0,토,수원
20190915KTSK0,20190915,KT,SK,0,일,문학
20190915LTHH0,20190915,LT,HH,0,일,대전
20190915OBLG0,20190915,OB,LG,0,일,잠실
20190915SSNC0,20190915,SS,NC,0,일,창원
20190916HHSS0,20190916,HH,SS,0,월,대구
20190916LGKT0,20190916,LG,KT,0,월,수원
20190916WOOB0,20190916,WO,OB,0,월,잠실
20190917NCHT0,20190917,NC,HT,0,화,광주
20190917WOHH0,20190917,WO,HH,0,화,대전
20190918LGSS0,20190918,LG,SS,0,수,포항
20190918LTHT0,20190918,LT,HT,0,수,광주
20190918NCSK0,20190918,NC,SK,0,수,문학
20190919HTSS0,20190919,HT,SS,0,목,대구
20190919LGNC0,20190919,LG,NC,0,목,창원
20190919OBSK1,20190919,OB,SK,1,목,문학
20190919OBSK2,20190919,OB,SK,2,목,문학
20190920HTOB0,20190920,HT,OB,0,금,잠실
20190920KTLT0,20190920,KT,LT,0,금,사직
20190920SSHH0,20190920,SS,HH,0,금,대전
20190920WOSK0,20190920,WO,SK,0,금,문학
20190921HTOB0,20190921,HT,OB,0,토,잠실
20190921SSKT0,20190921,SS,KT,0,토,수원
20190922LGOB0,20190922,LG,OB,0,일,잠실
20190923HHLG0,20190923,HH,LG,0,월,잠실
20190923HTKT0,20190923,HT,KT,0,월,수원
20190923NCLT0,20190923,NC,LT,0,월,사직
20190924OBNC0,20190924,OB,NC,0,화,창원
20190924SKKT0,20190924,SK,KT,0,화,수원
20190924SSLG0,20190924,SS,LG,0,화,잠실
20190924WOHT0,20190924,WO,HT,0,화,광주
20190925HHNC0,20190925,HH,NC,0,수,창원
20190925OBLT0,20190925,OB,LT,0,수,사직
20190925SSSK0,20190925,SS,SK,0,수,문학
20190926HHNC0,20190926,HH,NC,0,목,창원
20190926HTLT0,20190926,HT,LT,0,목,사직
20190926LGKT0,20190926,LG,KT,0,목,수원
20190926OBSS0,20190926,OB,SS,0,목,대구
20190927NCLG0,20190927,NC,LG,0,금,잠실
20190927SKSS0,20190927,SK,SS,0,금,대구
20190928HHOB0,20190928,HH,OB,0,토,잠실
20190928LGHT0,20190928,LG,HT,0,토,광주
20190928NCKT0,20190928,NC,KT,0,토,수원
20190928SKSS0,20190928,SK,SS,0,토,대구
20190929OBLG0,20190929,OB,LG,0,일,잠실
20190929SKHH0,20190929,SK,HH,0,일,대전
20190929SSKT0,20190929,SS,KT,0,일,수원
20190929WOLT0,20190929,WO,LT,0,일,사직
20190930LTLG0,20190930,LT,LG,0,월,잠실
20190930SKHH0,20190930,SK,HH,0,월,대전
20191001NCOB0,20191001,NC,OB,0,화,잠실
20191001WOLT0,20191001,WO,LT,0,화,사직
