G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,BAT_ORDER_NO,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20200514SSWO0,20200514,SS,WO,0,T,62409,1,9,4,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
20200514SSWO0,20200514,SS,WO,0,T,62415,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,64300,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,64346,1,8,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
20200514SSWO0,20200514,SS,WO,0,T,64468,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,65586,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200514SSWO0,20200514,SS,WO,0,T,66409,1,3,5,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,1
20200514SSWO0,20200514,SS,WO,0,T,66838,1,2,5,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4,5,2
20200514SSWO0,20200514,WO,SS,0,B,67304,1,1,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,67341,1,3,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,69306,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514SSWO0,20200514,SS,WO,0,T,69453,1,5,5,5,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,2,1
20200514SSWO0,20200514,WO,SS,0,B,73342,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
20200514SSWO0,20200514,WO,SS,0,B,75125,1,4,4,3,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
20200514SSWO0,20200514,SS,WO,0,T,75566,1,4,5,3,2,2,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,1,1
20200514SSWO0,20200514,WO,SS,0,B,78168,0,8,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514SSWO0,20200514,WO,SS,0,B,79365,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514SSWO0,20200514,SS,WO,0,T,79402,1,1,5,4,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,2,1
20200514SSWO0,20200514,WO,SS,0,B,79456,1,6,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20200515LTHH0,20200515,LT,HH,0,T,50506,1,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,60523,1,5,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
20200515LTHH0,20200515,LT,HH,0,T,61204,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,61208,1,1,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200515LTHH0,20200515,LT,HH,0,T,61566,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,62556,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,62558,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,62700,1,3,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1
20200515LTHH0,20200515,HH,LT,0,B,66702,1,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
20200515LTHH0,20200515,HH,LT,0,B,66706,1,7,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,68362,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200515LTHH0,20200515,LT,HH,0,T,68518,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,68525,1,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,68743,1,2,4,2,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,71564,1,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,71752,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20200515LTHH0,20200515,HH,LT,0,B,73136,1,4,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
20200515LTHH0,20200515,LT,HH,0,T,76249,1,1,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20200515LTHH0,20200515,HH,LT,0,B,76753,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20200515LTHH0,20200515,LT,HH,0,T,77532,0,8,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,78288,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
20200515LTHH0,20200515,LT,HH,0,T,78513,1,2,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
20200515LTHH0,20200515,HH,LT,0,B,78756,1,6,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20200515LTHH0,20200515,LT,HH,0,T,79608,1,3,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515LTHH0,20200515,HH,LT,0,B,79705,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,50923,1,4,5,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0
20200515NCSK0,20200515,NC,SK,0,T,60566,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,61743,1,2,3,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,61869,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,61895,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,62025,1,7,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,62895,1,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,62907,1,1,6,6,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
20200515NCSK0,20200515,NC,SK,0,T,62925,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
20200515NCSK0,20200515,NC,SK,0,T,62931,1,6,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20200515NCSK0,20200515,NC,SK,0,T,62947,1,3,5,3,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0
20200515NCSK0,20200515,SK,NC,0,B,63450,1,9,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,63634,1,8,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,63704,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515NCSK0,20200515,NC,SK,0,T,63920,0,5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,63963,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515NCSK0,20200515,SK,NC,0,B,64768,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,64984,1,9,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20200515NCSK0,20200515,SK,NC,0,B,65869,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200515NCSK0,20200515,SK,NC,0,B,66052,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200515NCSK0,20200515,NC,SK,0,T,66917,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,67872,1,4,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,68868,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,69813,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,69825,1,7,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,71837,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,74215,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,74465,0,9,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20200515NCSK0,20200515,SK,NC,0,B,75151,1,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20200515NCSK0,20200515,SK,NC,0,B,75847,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,76232,0,7,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20200515NCSK0,20200515,SK,NC,0,B,76802,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20200515NCSK0,20200515,NC,SK,0,T,76849,1,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
20200515NCSK0,20200515,NC,SK,0,T,78122,1,8,5,5,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,2
20200515OBHT0,20200515,OB,HT,0,T,50202,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,62234,0,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,62244,1,7,5,4,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,3
20200515OBHT0,20200515,HT,OB,0,B,62908,1,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,62951,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,63257,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200515OBHT0,20200515,HT,OB,0,B,63260,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,HT,OB,0,B,64646,1,1,5,4,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20200515OBHT0,20200515,HT,OB,0,B,65464,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20200515OBHT0,20200515,HT,OB,0,B,66606,1,9,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,67207,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,69209,1,2,5,4,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1
20200515OBHT0,20200515,HT,OB,0,B,69652,1,3,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
20200515OBHT0,20200515,OB,HT,0,T,71842,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,HT,OB,0,B,72443,1,4,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0
20200515OBHT0,20200515,HT,OB,0,B,73209,1,7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,74206,1,6,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,75334,1,3,5,5,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,2
20200515OBHT0,20200515,OB,HT,0,T,76267,1,5,4,3,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,77248,0,5,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,78224,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20200515OBHT0,20200515,HT,OB,0,B,78603,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20200515OBHT0,20200515,HT,OB,0,B,78629,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20200515OBHT0,20200515,HT,OB,0,B,78643,1,6,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20200515OBHT0,20200515,HT,OB,0,B,79113,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515OBHT0,20200515,OB,HT,0,T,79215,1,1,5,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,79231,1,9,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515OBHT0,20200515,OB,HT,0,T,79240,1,8,5,5,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0
20200515SSKT0,20200515,KT,SS,0,B,50066,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,50458,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,60288,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,KT,SS,0,B,60558,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,61404,1,7,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
20200515SSKT0,20200515,SS,KT,0,T,62404,1,3,5,5,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0
20200515SSKT0,20200515,SS,KT,0,T,62409,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,62415,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,KT,SS,0,B,62802,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,KT,SS,0,B,64004,1,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20200515SSKT0,20200515,KT,SS,0,B,64006,1,1,5,4,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.5,2,1
20200515SSKT0,20200515,KT,SS,0,B,64012,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515SSKT0,20200515,KT,SS,0,B,64166,1,9,4,4,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200515SSKT0,20200515,SS,KT,0,T,64468,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,64499,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20200515SSKT0,20200515,KT,SS,0,B,64868,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20200515SSKT0,20200515,KT,SS,0,B,64906,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,66409,1,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20200515SSKT0,20200515,SS,KT,0,T,66838,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200515SSKT0,20200515,KT,SS,0,B,67025,1,5,5,4,1,2,2,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
20200515SSKT0,20200515,KT,SS,0,B,68050,1,3,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0.25,4,1
20200515SSKT0,20200515,SS,KT,0,T,69418,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,69453,1,5,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20200515SSKT0,20200515,KT,SS,0,B,73113,1,7,4,4,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,2,1
20200515SSKT0,20200515,KT,SS,0,B,74339,1,4,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20200515SSKT0,20200515,SS,KT,0,T,74540,1,8,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20200515SSKT0,20200515,SS,KT,0,T,75566,1,4,5,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.333333333,3,1
20200515SSKT0,20200515,KT,SS,0,B,76313,1,6,5,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
20200515SSKT0,20200515,KT,SS,0,B,78548,1,8,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200515SSKT0,20200515,SS,KT,0,T,79402,1,1,4,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20200516LTHH0,20200516,LT,HH,0,T,50506,1,7,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
20200516LTHH0,20200516,HH,LT,0,B,60343,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20200516LTHH0,20200516,HH,LT,0,B,61208,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
20200516LTHH0,20200516,LT,HH,0,T,61566,1,6,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
20200516LTHH0,20200516,LT,HH,0,T,62556,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516LTHH0,20200516,LT,HH,0,T,62558,1,9,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,2,1
20200516LTHH0,20200516,HH,LT,0,B,62700,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
20200516LTHH0,20200516,HH,LT,0,B,66702,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200516LTHH0,20200516,HH,LT,0,B,66706,1,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
20200516LTHH0,20200516,LT,HH,0,T,68518,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200516LTHH0,20200516,LT,HH,0,T,68525,1,8,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.5,2,1
20200516LTHH0,20200516,HH,LT,0,B,68743,1,2,4,4,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20200516LTHH0,20200516,LT,HH,0,T,71564,1,4,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,3,1
20200516LTHH0,20200516,HH,LT,0,B,73136,1,4,4,4,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
20200516LTHH0,20200516,LT,HH,0,T,76249,1,1,5,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0
20200516LTHH0,20200516,HH,LT,0,B,76509,0,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20200516LTHH0,20200516,HH,LT,0,B,76753,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0
20200516LTHH0,20200516,LT,HH,0,T,77532,1,3,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20200516LTHH0,20200516,HH,LT,0,B,78288,1,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516LTHH0,20200516,LT,HH,0,T,78513,1,2,5,4,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0
20200516LTHH0,20200516,HH,LT,0,B,78756,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200516LTHH0,20200516,LT,HH,0,T,79608,1,5,5,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
20200516NCSK0,20200516,NC,SK,0,T,50923,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200516NCSK0,20200516,NC,SK,0,T,60566,1,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20200516NCSK0,20200516,SK,NC,0,B,61743,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,61869,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20200516NCSK0,20200516,SK,NC,0,B,62895,1,5,4,3,1,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,62907,0,9,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
20200516NCSK0,20200516,NC,SK,0,T,62925,1,7,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,62931,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,62947,1,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,63450,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,63634,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,63704,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,63920,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,63963,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,65869,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,66052,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,66917,1,9,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20200516NCSK0,20200516,SK,NC,0,B,67872,1,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,69825,1,8,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,71837,1,1,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20200516NCSK0,20200516,SK,NC,0,B,74215,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,74465,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,75151,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,75847,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20200516NCSK0,20200516,SK,NC,0,B,76802,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20200516NCSK0,20200516,NC,SK,0,T,76849,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
20200516NCSK0,20200516,NC,SK,0,T,78122,1,8,3,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
20200516OBHT0,20200516,OB,HT,0,T,50202,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
