G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
20160817OBHH0,20160817,OB,HH,0,수,청주
20160817SKLG0,20160817,SK,LG,0,수,잠실
20160817SSNC0,20160817,SS,NC,0,수,마산
20160818HHLG0,20160818,HH,LG,0,목,잠실
20160818HTLT0,20160818,HT,LT,0,목,사직
20160818NCWO0,20160818,NC,WO,0,목,고척
20160818OBSK0,20160818,OB,SK,0,목,문학
20160818SSKT0,20160818,SS,KT,0,목,수원
20160819HHLG0,20160819,HH,LG,0,금,잠실
20160819HTLT0,20160819,HT,LT,0,금,사직
20160819NCWO0,20160819,NC,WO,0,금,고척
20160819OBSK0,20160819,OB,SK,0,금,문학
20160819SSKT0,20160819,SS,KT,0,금,수원
20160820HHKT0,20160820,HH,KT,0,토,수원
20160820LGHT0,20160820,LG,HT,0,토,광주
20160820NCOB0,20160820,NC,OB,0,토,잠실
20160820SKLT0,20160820,SK,LT,0,토,사직
20160820SSWO0,20160820,SS,WO,0,토,고척
20160821HHKT0,20160821,HH,KT,0,일,수원
20160821LGHT0,20160821,LG,HT,0,일,광주
20160821NCOB0,20160821,NC,OB,0,일,잠실
20160821SKLT0,20160821,SK,LT,0,일,사직
20160821SSWO0,20160821,SS,WO,0,일,고척
20160823HTNC0,20160823,HT,NC,0,화,마산
20160823KTLT0,20160823,KT,LT,0,화,울산
20160823LGOB0,20160823,LG,OB,0,화,잠실
20160823SKSS0,20160823,SK,SS,0,화,대구
20160824HTNC0,20160824,HT,NC,0,수,마산
20160824KTLT0,20160824,KT,LT,0,수,울산
20160824LGOB0,20160824,LG,OB,0,수,잠실
20160824SKSS0,20160824,SK,SS,0,수,대구
20160824WOHH0,20160824,WO,HH,0,수,대전
20160825LGWO0,20160825,LG,WO,0,목,고척
20160825NCHH0,20160825,NC,HH,0,목,대전
20160825SKKT0,20160825,SK,KT,0,목,수원
20160825SSHT0,20160825,SS,HT,0,목,광주
20160826LGWO0,20160826,LG,WO,0,금,고척
20160826LTOB0,20160826,LT,OB,0,금,잠실
20160826NCHH0,20160826,NC,HH,0,금,대전
20160826SKKT0,20160826,SK,KT,0,금,수원
20160827HHSK0,20160827,HH,SK,0,토,문학
20160827KTLG0,20160827,KT,LG,0,토,잠실
20160827LTSS0,20160827,LT,SS,0,토,대구
20160827OBHT0,20160827,OB,HT,0,토,광주
20160827WONC0,20160827,WO,NC,0,토,마산
20160828HHSK0,20160828,HH,SK,0,일,문학
20160828KTLG0,20160828,KT,LG,0,일,잠실
20160828OBHT0,20160828,OB,HT,0,일,광주
20160830HHOB0,20160830,HH,OB,0,화,잠실
20160830LGLT0,20160830,LG,LT,0,화,사직
20160830NCKT0,20160830,NC,KT,0,화,수원
20160830SKHT0,20160830,SK,HT,0,화,광주
20160830WOSS0,20160830,WO,SS,0,화,대구
20160831LGLT0,20160831,LG,LT,0,수,사직
20160831NCKT0,20160831,NC,KT,0,수,수원
20160831SKHT0,20160831,SK,HT,0,수,광주
20160831WOSS0,20160831,WO,SS,0,수,대구
20160901HTSS0,20160901,HT,SS,0,목,대구
20160901KTOB0,20160901,KT,OB,0,목,잠실
20160901LGHH0,20160901,LG,HH,0,목,대전
20160901NCLT0,20160901,NC,LT,0,목,사직
20160901SKWO0,20160901,SK,WO,0,목,고척
20160902KTOB0,20160902,KT,OB,0,금,잠실
20160902LGHH0,20160902,LG,HH,0,금,대전
20160902SKWO0,20160902,SK,WO,0,금,고척
20160903HHWO0,20160903,HH,WO,0,토,고척
20160903LGKT0,20160903,LG,KT,0,토,수원
20160903LTHT0,20160903,LT,HT,0,토,광주
20160903SKNC0,20160903,SK,NC,0,토,마산
20160903SSOB0,20160903,SS,OB,0,토,잠실
20160904HHWO0,20160904,HH,WO,0,일,고척
20160904LGKT0,20160904,LG,KT,0,일,수원
20160904LTHT0,20160904,LT,HT,0,일,광주
20160904SKNC0,20160904,SK,NC,0,일,마산
20160904SSOB0,20160904,SS,OB,0,일,잠실
20160906HHNC0,20160906,HH,NC,0,화,마산
20160906HTSK0,20160906,HT,SK,0,화,문학
20160906KTSS0,20160906,KT,SS,0,화,대구
20160906OBLT0,20160906,OB,LT,0,화,사직
20160906WOLG0,20160906,WO,LG,0,화,잠실
20160907HHNC0,20160907,HH,NC,0,수,마산
20160907HTSK0,20160907,HT,SK,0,수,문학
20160907KTSS0,20160907,KT,SS,0,수,대구
20160907OBLT0,20160907,OB,LT,0,수,사직
20160907WOLG0,20160907,WO,LG,0,수,잠실
20160908KTHH0,20160908,KT,HH,0,목,대전
20160908NCHT0,20160908,NC,HT,0,목,광주
20160908OBLG0,20160908,OB,LG,0,목,잠실
20160908SSLT0,20160908,SS,LT,0,목,사직
20160908WOSK0,20160908,WO,SK,0,목,문학
20160909KTHH0,20160909,KT,HH,0,금,대전
20160909NCHT0,20160909,NC,HT,0,금,광주
20160909OBLG0,20160909,OB,LG,0,금,잠실
20160909SSLT0,20160909,SS,LT,0,금,사직
20160909WOSK0,20160909,WO,SK,0,금,문학
20160910HTKT0,20160910,HT,KT,0,토,수원
20160910LTLG0,20160910,LT,LG,0,토,잠실
20160910NCSS0,20160910,NC,SS,0,토,대구
20160910OBWO0,20160910,OB,WO,0,토,고척
20160910SKHH0,20160910,SK,HH,0,토,대전
20160911HTKT0,20160911,HT,KT,0,일,수원
20160911LTLG0,20160911,LT,LG,0,일,잠실
20160911NCSS0,20160911,NC,SS,0,일,대구
20160911OBWO0,20160911,OB,WO,0,일,고척
20160911SKHH0,20160911,SK,HH,0,일,대전
20160913HHSS0,20160913,HH,SS,0,화,대구
20160913LGNC0,20160913,LG,NC,0,화,마산
20160913LTKT0,20160913,LT,KT,0,화,수원
20160913SKOB0,20160913,SK,OB,0,화,잠실
20160913WOHT0,20160913,WO,HT,0,화,광주
20160914HHSS0,20160914,HH,SS,0,수,대구
20160914LGNC0,20160914,LG,NC,0,수,마산
20160914LTKT0,20160914,LT,KT,0,수,수원
20160914SKOB0,20160914,SK,OB,0,수,잠실
20160914WOHT0,20160914,WO,HT,0,수,광주
20160915HTLG0,20160915,HT,LG,0,목,잠실
20160915KTWO0,20160915,KT,WO,0,목,고척
20160915LTHH0,20160915,LT,HH,0,목,대전
20160915OBNC0,20160915,OB,NC,0,목,마산
20160915SSSK0,20160915,SS,SK,0,목,문학
20160916HTLG0,20160916,HT,LG,0,금,잠실
20160916KTWO0,20160916,KT,WO,0,금,고척
20160916LTHH0,20160916,LT,HH,0,금,대전
20160916OBNC0,20160916,OB,NC,0,금,마산
20160916SSSK0,20160916,SS,SK,0,금,문학
20160917NCSK0,20160917,NC,SK,0,토,문학
20160917OBKT0,20160917,OB,KT,0,토,수원
20160917SSLG0,20160917,SS,LG,0,토,잠실
20160918HTHH0,20160918,HT,HH,0,일,대전
20160918NCSK0,20160918,NC,SK,0,일,문학
20160918OBKT0,20160918,OB,KT,0,일,수원
20160918SSLG0,20160918,SS,LG,0,일,잠실
20160918WOLT0,20160918,WO,LT,0,일,사직
20160919HTHH0,20160919,HT,HH,0,월,대전
20160919WOLT0,20160919,WO,LT,0,월,사직
20160920LGHH0,20160920,LG,HH,0,화,대전
20160920NCKT0,20160920,NC,KT,0,화,수원
20160920SSOB0,20160920,SS,OB,0,화,잠실
20160920WOHT0,20160920,WO,HT,0,화,광주
20160921LTSS0,20160921,LT,SS,0,수,대구
20160921NCLG0,20160921,NC,LG,0,수,잠실
20160921WOHT0,20160921,WO,HT,0,수,광주
20160922KTOB0,20160922,KT,OB,0,목,잠실
20160922NCHH0,20160922,NC,HH,0,목,대전
20160923HTNC0,20160923,HT,NC,0,금,마산
20160923OBSS0,20160923,OB,SS,0,금,대구
20160923SKKT0,20160923,SK,KT,0,금,수원
20160924HHLG0,20160924,HH,LG,0,토,잠실
20160924LTNC0,20160924,LT,NC,0,토,마산
20160924WOSS0,20160924,WO,SS,0,토,대구
20160925HHSK0,20160925,HH,SK,0,일,문학
20160925HTKT0,20160925,HT,KT,0,일,수원
20160925LTNC0,20160925,LT,NC,0,일,마산
20160925WOSS0,20160925,WO,SS,0,일,대구
20160927KTLT0,20160927,KT,LT,0,화,사직
20160927LGHT0,20160927,LG,HT,0,화,광주
20160927OBHH0,20160927,OB,HH,0,화,대전
20160927SSNC0,20160927,SS,NC,0,화,마산
20160928OBHH0,20160928,OB,HH,0,수,대전
20160929KTLT0,20160929,KT,LT,0,목,사직
20160929SSNC1,20160929,SS,NC,1,목,마산
20160929SSNC2,20160929,SS,NC,2,목,마산
20160929WOOB0,20160929,WO,OB,0,목,잠실
20160930HHNC0,20160930,HH,NC,0,금,마산
20160930KTLT0,20160930,KT,LT,0,금,사직
20160930SKLG0,20160930,SK,LG,0,금,잠실
20161001NCLT0,20161001,NC,LT,0,토,사직
20161001SKLG0,20161001,SK,LG,0,토,잠실
20161002KTHT0,20161002,KT,HT,0,일,광주
20161002NCLT0,20161002,NC,LT,0,일,사직
20161002WOHH0,20161002,WO,HH,0,일,대전
20161003HHOB0,20161003,HH,OB,0,월,잠실
20161003KTHT0,20161003,KT,HT,0,월,광주
20161003LGSS0,20161003,LG,SS,0,월,대구
20161004LGSS0,20161004,LG,SS,0,화,대구
20161004LTOB0,20161004,LT,OB,0,화,잠실
20161004WONC0,20161004,WO,NC,0,화,마산
20161005HHKT0,20161005,HH,KT,0,수,수원
20161005HTSS0,20161005,HT,SS,0,수,대구
20161005WONC0,20161005,WO,NC,0,수,마산
20161006LGLT0,20161006,LG,LT,0,목,사직
20161006SKNC0,20161006,SK,NC,0,목,마산
20161006SSHT0,20161006,SS,HT,0,목,광주
20161007KTNC0,20161007,KT,NC,0,금,마산
20161007WOLT0,20161007,WO,LT,0,금,사직
20161008HTHH0,20161008,HT,HH,0,토,대전
20161008OBLG0,20161008,OB,LG,0,토,잠실
20161008SSSK0,20161008,SS,SK,0,토,문학
20161009KTNC0,20161009,KT,NC,0,일,마산
20161009WOLT0,20161009,WO,LT,0,일,사직
