G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
20170812KTSK0,20170812,KT,SK,0,토,문학
20170812LGHT0,20170812,LG,HT,0,토,광주
20170812LTSS0,20170812,LT,SS,0,토,대구
20170812NCOB0,20170812,NC,OB,0,토,잠실
20170813HHWO0,20170813,HH,WO,0,일,고척
20170813KTSK0,20170813,KT,SK,0,일,문학
20170813LTSS0,20170813,LT,SS,0,일,대구
20170813NCOB0,20170813,NC,OB,0,일,잠실
20170815NCHT0,20170815,NC,HT,0,화,광주
20170815OBLT0,20170815,OB,LT,0,화,사직
20170816KTLG0,20170816,KT,LG,0,수,잠실
20170816NCHT0,20170816,NC,HT,0,수,광주
20170816OBLT0,20170816,OB,LT,0,수,사직
20170816SKHH0,20170816,SK,HH,0,수,대전
20170816WOSS0,20170816,WO,SS,0,수,대구
20170817HHNC0,20170817,HH,NC,0,목,마산
20170817HTOB0,20170817,HT,OB,0,목,잠실
20170817LGSK0,20170817,LG,SK,0,목,문학
20170817LTWO0,20170817,LT,WO,0,목,고척
20170817SSKT0,20170817,SS,KT,0,목,수원
20170818HHNC0,20170818,HH,NC,0,금,마산
20170818HTOB0,20170818,HT,OB,0,금,잠실
20170818LGSK0,20170818,LG,SK,0,금,문학
20170818LTWO0,20170818,LT,WO,0,금,고척
20170818SSKT0,20170818,SS,KT,0,금,수원
20170819LTHH0,20170819,LT,HH,0,토,대전
20170819NCWO0,20170819,NC,WO,0,토,고척
20170819OBKT0,20170819,OB,KT,0,토,수원
20170819SKHT0,20170819,SK,HT,0,토,광주
20170819SSLG0,20170819,SS,LG,0,토,잠실
20170820LTHH0,20170820,LT,HH,0,일,대전
20170820NCWO0,20170820,NC,WO,0,일,고척
20170820OBKT0,20170820,OB,KT,0,일,수원
20170822HHKT0,20170822,HH,KT,0,화,수원
20170822LTHT0,20170822,LT,HT,0,화,광주
20170822NCLG0,20170822,NC,LG,0,화,잠실
20170822OBSK0,20170822,OB,SK,0,화,문학
20170822SSWO0,20170822,SS,WO,0,화,고척
20170823HHKT0,20170823,HH,KT,0,수,수원
20170823LTHT0,20170823,LT,HT,0,수,광주
20170823NCLG0,20170823,NC,LG,0,수,잠실
20170823OBSK0,20170823,OB,SK,0,수,문학
20170823SSWO0,20170823,SS,WO,0,수,고척
20170824KTNC0,20170824,KT,NC,0,목,마산
20170824LGLT0,20170824,LG,LT,0,목,사직
20170824SKSS0,20170824,SK,SS,0,목,대구
20170824WOOB0,20170824,WO,OB,0,목,잠실
20170825HTHH0,20170825,HT,HH,0,금,대전
20170825KTNC0,20170825,KT,NC,0,금,마산
20170825LGLT0,20170825,LG,LT,0,금,사직
20170825SKSS0,20170825,SK,SS,0,금,대구
20170825WOOB0,20170825,WO,OB,0,금,잠실
20170826HHSK0,20170826,HH,SK,0,토,문학
20170826HTNC0,20170826,HT,NC,0,토,마산
20170826KTSS0,20170826,KT,SS,0,토,대구
20170826LGOB0,20170826,LG,OB,0,토,잠실
20170826WOLT0,20170826,WO,LT,0,토,사직
20170827HHSK0,20170827,HH,SK,0,일,문학
20170827HTNC0,20170827,HT,NC,0,일,마산
20170827KTSS0,20170827,KT,SS,0,일,대구
20170827LGOB0,20170827,LG,OB,0,일,잠실
20170827WOLT0,20170827,WO,LT,0,일,사직
20170829HTSS0,20170829,HT,SS,0,화,대구
20170829LGHH0,20170829,LG,HH,0,화,대전
20170829LTOB0,20170829,LT,OB,0,화,잠실
20170829NCKT0,20170829,NC,KT,0,화,수원
20170829SKWO0,20170829,SK,WO,0,화,고척
20170830HTSS0,20170830,HT,SS,0,수,대구
20170830LGHH0,20170830,LG,HH,0,수,대전
20170830LTOB0,20170830,LT,OB,0,수,잠실
20170830NCKT0,20170830,NC,KT,0,수,수원
20170830SKWO0,20170830,SK,WO,0,수,고척
20170831KTHH0,20170831,KT,HH,0,목,대전
20170831NCLT0,20170831,NC,LT,0,목,사직
20170831OBHT0,20170831,OB,HT,0,목,광주
20170831SSSK0,20170831,SS,SK,0,목,문학
20170831WOLG0,20170831,WO,LG,0,목,잠실
20170901KTHH0,20170901,KT,HH,0,금,대전
20170901NCLT0,20170901,NC,LT,0,금,사직
20170901OBHT0,20170901,OB,HT,0,금,광주
20170901SSSK0,20170901,SS,SK,0,금,문학
20170901WOLG0,20170901,WO,LG,0,금,잠실
20170902HHLT0,20170902,HH,LT,0,토,사직
20170902HTWO0,20170902,HT,WO,0,토,고척
20170902LGNC0,20170902,LG,NC,0,토,마산
20170902SKKT0,20170902,SK,KT,0,토,수원
20170902SSOB0,20170902,SS,OB,0,토,잠실
20170903HHLT0,20170903,HH,LT,0,일,사직
20170903HTWO0,20170903,HT,WO,0,일,고척
20170903LGNC0,20170903,LG,NC,0,일,마산
20170903SKKT0,20170903,SK,KT,0,일,수원
20170903SSOB0,20170903,SS,OB,0,일,잠실
20170905HTLG0,20170905,HT,LG,0,화,잠실
20170905LTSK0,20170905,LT,SK,0,화,문학
20170905NCSS0,20170905,NC,SS,0,화,대구
20170905OBHH0,20170905,OB,HH,0,화,대전
20170905WOKT0,20170905,WO,KT,0,화,수원
20170906HTLG0,20170906,HT,LG,0,수,잠실
20170906OBHH0,20170906,OB,HH,0,수,대전
20170906WOKT0,20170906,WO,KT,0,수,수원
20170907HHHT0,20170907,HH,HT,0,목,광주
20170907KTOB0,20170907,KT,OB,0,목,잠실
20170907LGWO0,20170907,LG,WO,0,목,고척
20170907SKNC0,20170907,SK,NC,0,목,마산
20170907SSLT0,20170907,SS,LT,0,목,사직
20170908HHHT0,20170908,HH,HT,0,금,광주
20170908KTOB0,20170908,KT,OB,0,금,잠실
20170908LGWO0,20170908,LG,WO,0,금,고척
20170908SKNC0,20170908,SK,NC,0,금,마산
20170908SSLT0,20170908,SS,LT,0,금,사직
20170909LTKT0,20170909,LT,KT,0,토,수원
20170909NCHH0,20170909,NC,HH,0,토,대전
20170909OBLG0,20170909,OB,LG,0,토,잠실
20170909SSHT0,20170909,SS,HT,0,토,광주
20170909WOSK0,20170909,WO,SK,0,토,문학
20170910LTKT0,20170910,LT,KT,0,일,수원
20170910NCHH0,20170910,NC,HH,0,일,대전
20170910OBLG0,20170910,OB,LG,0,일,잠실
20170910SSHT0,20170910,SS,HT,0,일,광주
20170910WOSK0,20170910,WO,SK,0,일,문학
20170912HHSS0,20170912,HH,SS,0,화,대구
20170912HTSK0,20170912,HT,SK,0,화,문학
20170912KTWO0,20170912,KT,WO,0,화,고척
20170912LTLG0,20170912,LT,LG,0,화,잠실
20170912OBNC0,20170912,OB,NC,0,화,마산
20170913HHSS0,20170913,HH,SS,0,수,대구
20170913HTSK0,20170913,HT,SK,0,수,문학
20170913KTWO0,20170913,KT,WO,0,수,고척
20170913LTLG0,20170913,LT,LG,0,수,잠실
20170913OBNC0,20170913,OB,NC,0,수,마산
20170914HTLT0,20170914,HT,LT,0,목,사직
20170914LGKT0,20170914,LG,KT,0,목,수원
20170914SKOB0,20170914,SK,OB,0,목,잠실
20170914SSNC0,20170914,SS,NC,0,목,마산
20170914WOHH0,20170914,WO,HH,0,목,대전
20170915HTLT0,20170915,HT,LT,0,금,사직
20170915LGKT0,20170915,LG,KT,0,금,수원
20170915SKOB0,20170915,SK,OB,0,금,잠실
20170915SSNC0,20170915,SS,NC,0,금,마산
20170915WOHH0,20170915,WO,HH,0,금,대전
20170916HHLG0,20170916,HH,LG,0,토,잠실
20170916KTHT0,20170916,KT,HT,0,토,광주
20170916OBSS0,20170916,OB,SS,0,토,대구
20170916SKLT0,20170916,SK,LT,0,토,사직
20170916WONC0,20170916,WO,NC,0,토,마산
20170917HHLG0,20170917,HH,LG,0,일,잠실
20170917KTHT0,20170917,KT,HT,0,일,광주
20170917OBSS0,20170917,OB,SS,0,일,대구
20170917SKLT0,20170917,SK,LT,0,일,사직
20170917WONC0,20170917,WO,NC,0,일,마산
20170919KTLG0,20170919,KT,LG,0,화,잠실
20170919OBLT0,20170919,OB,LT,0,화,사직
20170919SKHT0,20170919,SK,HT,0,화,광주
20170920HHLG0,20170920,HH,LG,0,수,잠실
20170920OBNC0,20170920,OB,NC,0,수,마산
20170920SKHT0,20170920,SK,HT,0,수,광주
20170921LGSS0,20170921,LG,SS,0,목,대구
20170921WOKT0,20170921,WO,KT,0,목,수원
20170922LGSS0,20170922,LG,SS,0,금,대구
20170922LTHH0,20170922,LT,HH,0,금,대전
20170922OBHT0,20170922,OB,HT,0,금,광주
20170923KTHT0,20170923,KT,HT,0,토,광주
20170923LGNC0,20170923,LG,NC,0,토,마산
20170923SSHH0,20170923,SS,HH,0,토,대전
20170923WOLT0,20170923,WO,LT,0,토,사직
20170924HHHT0,20170924,HH,HT,0,일,광주
20170924KTOB0,20170924,KT,OB,0,일,잠실
20170924LGNC0,20170924,LG,NC,0,일,마산
20170926HHLT0,20170926,HH,LT,0,화,사직
20170926LGHT0,20170926,LG,HT,0,화,광주
20170927NCSS0,20170927,NC,SS,0,수,대구
20170927OBKT0,20170927,OB,KT,0,수,수원
20170928HTHH0,20170928,HT,HH,0,목,대전
20170928LGKT0,20170928,LG,KT,0,목,수원
20170929HTHH0,20170929,HT,HH,0,금,대전
20170929LTSK0,20170929,LT,SK,0,금,문학
20170929OBLG0,20170929,OB,LG,0,금,잠실
20170929WONC0,20170929,WO,NC,0,금,마산
20170930SKHH0,20170930,SK,HH,0,토,대전
20170930SSLG0,20170930,SS,LG,0,토,잠실
20170930WONC0,20170930,WO,NC,0,토,마산
20171001HTKT0,20171001,HT,KT,0,일,수원
20171001OBHH0,20171001,OB,HH,0,일,대전
20171001SSLG0,20171001,SS,LG,0,일,잠실
20171002HTKT0,20171002,HT,KT,0,월,수원
20171003HTKT0,20171003,HT,KT,0,화,수원
20171003LGLT0,20171003,LG,LT,0,화,사직
20171003NCHH0,20171003,NC,HH,0,화,대전
20171003SKOB0,20171003,SK,OB,0,화,잠실
20171003WOSS0,20171003,WO,SS,0,화,대구
