,G_ID,T_ID,WAR_sum
1358,20170922OBHT0,HT,34.99
1359,20170922OBHT0,OB,37.13
1360,20170923KTHT0,HT,31.61
1361,20170923KTHT0,KT,10.5
1362,20170923LGNC0,LG,21.95
1363,20170923LGNC0,NC,32.32
1364,20170923SSHH0,HH,21.22
1365,20170923SSHH0,SS,11.770000000000003
1366,20170923WOLT0,LT,19.31
1367,20170923WOLT0,WO,18.66
1368,20170924HHHT0,HH,10.06
1369,20170924HHHT0,HT,22.59
1370,20170924KTOB0,KT,9.860000000000001
1371,20170924KTOB0,OB,35.77
1372,20170924LGNC0,LG,15.470000000000002
1373,20170924LGNC0,NC,29.810000000000002
1374,20170926HHLT0,HH,13.93
1375,20170926HHLT0,LT,18.66
1376,20170926LGHT0,HT,33.83
1377,20170926LGHT0,LG,13.52
1378,20170927NCSS0,NC,33.57
1379,20170927NCSS0,SS,10.230000000000002
1380,20170927OBKT0,KT,9.46
1381,20170927OBKT0,OB,36.53
1382,20170928HTHH0,HH,17.549999999999997
1383,20170928HTHH0,HT,35.49
1384,20170928LGKT0,KT,14.62
1385,20170928LGKT0,LG,17.49
1386,20170929HTHH0,HH,6.010000000000001
1387,20170929HTHH0,HT,27.360000000000003
1388,20170929LTSK0,LT,18.93
1389,20170929LTSK0,SK,23.520000000000003
1390,20170929OBLG0,LG,15.71
1391,20170929OBLG0,OB,37.120000000000005
1392,20170929WONC0,NC,27.790000000000003
1393,20170929WONC0,WO,15.04
1394,20170930SKHH0,HH,9.86
1395,20170930SKHH0,SK,28.970000000000006
1396,20170930SSLG0,LG,11.2
1397,20170930SSLG0,SS,14.410000000000002
1398,20170930WONC0,NC,31.669999999999998
1399,20170930WONC0,WO,17.63
1400,20171001HTKT0,HT,29.8
1401,20171001HTKT0,KT,7.51
1402,20171001OBHH0,HH,14.290000000000001
1403,20171001OBHH0,OB,35.86
1404,20171001SSLG0,LG,11.559999999999999
1405,20171001SSLG0,SS,15.230000000000002
1406,20171002HTKT0,HT,37.02
1407,20171002HTKT0,KT,13.540000000000001
1408,20171003HTKT0,HT,38.2
1409,20171003HTKT0,KT,14.42
1410,20171003LGLT0,LG,7.92
1411,20171003LGLT0,LT,21.330000000000002
1412,20171003NCHH0,HH,16.63
1413,20171003NCHH0,NC,39.27
1414,20171003SKOB0,OB,42.080000000000005
1415,20171003SKOB0,SK,26.160000000000004
1416,20171003WOSS0,SS,16.36
1417,20171003WOSS0,WO,25.499999999999996
1418,20180324HHWO0,HH,12.66
1419,20180324HHWO0,WO,24.255
1420,20180324KTHT0,HT,45.12499999999999
1421,20180324KTHT0,KT,17.165
1422,20180324LGNC0,LG,13.775
1423,20180324LGNC0,NC,32.629999999999995
1424,20180324LTSK0,LT,23.72
1425,20180324LTSK0,SK,26.715
1426,20180324SSOB0,OB,36.39
1427,20180324SSOB0,SS,24.615000000000006
1428,20180325HHWO0,HH,14.85
1429,20180325HHWO0,WO,27.21
1430,20180325KTHT0,HT,39.83
1431,20180325KTHT0,KT,11.375000000000002
1432,20180325LTSK0,LT,26.475
1433,20180325LTSK0,SK,21.605
1434,20180325SSOB0,OB,36.11
1435,20180325SSOB0,SS,20.540000000000003
1436,20180327HHNC0,HH,14.930000000000001
1437,20180327HHNC0,NC,34.48
1438,20180327KTSK0,KT,13.065000000000003
1439,20180327KTSK0,SK,21.02
1440,20180327LGWO0,LG,17.075000000000003
1441,20180327LGWO0,WO,29.025
1442,20180327LTOB0,LT,26.795
1443,20180327LTOB0,OB,30.215
1444,20180327SSHT0,HT,39.38999999999999
1445,20180327SSHT0,SS,20.580000000000002
1446,20180328HHNC0,HH,17.060000000000002
1447,20180328HHNC0,NC,30.575
1448,20180328KTSK0,KT,13.315000000000003
1449,20180328KTSK0,SK,22.759999999999998
1450,20180328LGWO0,LG,12.785
1451,20180328LGWO0,WO,24.84
1452,20180328LTOB0,LT,25.025000000000002
1453,20180328LTOB0,OB,32.92
1454,20180328SSHT0,HT,31.965
1455,20180328SSHT0,SS,21.075
1456,20180329HHNC0,HH,10.520000000000001
1457,20180329HHNC0,NC,36.76
1458,20180329KTSK0,KT,10.010000000000002
1459,20180329KTSK0,SK,21.095
1460,20180329LGWO0,LG,13.46
1461,20180329LGWO0,WO,25.235
1462,20180329LTOB0,LT,24.305
1463,20180329LTOB0,OB,35.425
1464,20180329SSHT0,HT,34.709999999999994
1465,20180329SSHT0,SS,23.345
1466,20180330HTLG0,HT,45.184999999999995
1467,20180330HTLG0,LG,13.73
1468,20180330NCLT0,LT,22.709999999999997
1469,20180330NCLT0,NC,29.240000000000002
1470,20180330OBKT0,KT,16.82
1471,20180330OBKT0,OB,33.795
1472,20180330SKHH0,HH,12.149999999999999
1473,20180330SKHH0,SK,19.659999999999997
1474,20180330WOSS0,SS,27.615000000000006
1475,20180330WOSS0,WO,26.48
1476,20180331HTLG0,HT,37.269999999999996
1477,20180331HTLG0,LG,17.85
1478,20180331NCLT0,LT,28.654999999999998
1479,20180331NCLT0,NC,33.52
1480,20180331OBKT0,KT,11.55
1481,20180331OBKT0,OB,33.085
1482,20180331SKHH0,HH,15.580000000000002
1483,20180331SKHH0,SK,22.315
1484,20180331WOSS0,SS,19.19
1485,20180331WOSS0,WO,27.13
1486,20180401HTLG0,HT,40.214999999999996
1487,20180401HTLG0,LG,15.719999999999999
1488,20180401NCLT0,LT,31.585000000000004
1489,20180401NCLT0,NC,33.07
1490,20180401OBKT0,KT,14.815000000000001
1491,20180401OBKT0,OB,25.474999999999998
1492,20180401SKHH0,HH,11.99
1493,20180401SKHH0,SK,14.24
1494,20180401WOSS0,SS,16.965
1495,20180401WOSS0,WO,20.665000000000003
1496,20180403HTSK0,HT,30.659999999999997
1497,20180403HTSK0,SK,17.044999999999998
1498,20180403KTWO0,KT,8.600000000000001
1499,20180403KTWO0,WO,16.95
1500,20180403LGOB0,LG,17.229999999999997
1501,20180403LGOB0,OB,36.275
1502,20180403LTHH0,HH,10.5
1503,20180403LTHH0,LT,24.215
1504,20180403SSNC0,NC,29.925
1505,20180403SSNC0,SS,22.215000000000003
1506,20180404HTSK0,HT,38.37499999999999
1507,20180404HTSK0,SK,25.525
1508,20180404KTWO0,KT,9.500000000000002
1509,20180404KTWO0,WO,19.045
1510,20180404LGOB0,LG,15.139999999999999
1511,20180404LGOB0,OB,25.18
1512,20180404LTHH0,HH,14.09
1513,20180404LTHH0,LT,26.669999999999998
1514,20180404SSNC0,NC,28.470000000000002
1515,20180404SSNC0,SS,21.110000000000003
1516,20180405KTWO0,KT,14.265
1517,20180405KTWO0,WO,19.605
1518,20180405SSNC0,NC,21.87
1519,20180405SSNC0,SS,22.825
1520,20180406LGLT0,LG,12.44
1521,20180406LGLT0,LT,22.514999999999997
1522,20180406WOHT0,HT,41.019999999999996
1523,20180406WOHT0,WO,21.380000000000003
1524,20180407HHKT0,HH,9.43
1525,20180407HHKT0,KT,15.65
1526,20180407LGLT0,LG,19.54500000000001
1527,20180407LGLT0,LT,26.885
1528,20180407NCOB0,NC,30.37
1529,20180407NCOB0,OB,33.395
1530,20180407SSSK0,SK,23.5
1531,20180407SSSK0,SS,21.575
1532,20180407WOHT0,HT,39.995
1533,20180407WOHT0,WO,20.715000000000003
1534,20180408HHKT0,HH,16.7
1535,20180408HHKT0,KT,20.764999999999997
1536,20180408LGLT0,LG,18.125
1537,20180408LGLT0,LT,27.810000000000006
1538,20180408NCOB0,NC,29.490000000000006
1539,20180408NCOB0,OB,37.95
1540,20180408SSSK0,SK,17.335
1541,20180408SSSK0,SS,13.25
1542,20180408WOHT0,HT,39.55
1543,20180408WOHT0,WO,21.915000000000003
1544,20180410HTHH0,HH,17.02
1545,20180410HTHH0,HT,34.45499999999999
1546,20180410KTNC0,KT,11.510000000000002
1547,20180410KTNC0,NC,28.330000000000002
1548,20180410OBSS0,OB,30.0
1549,20180410OBSS0,SS,14.780000000000001
1550,20180410SKLG0,LG,15.579999999999998
1551,20180410SKLG0,SK,17.384999999999998
1552,20180410WOLT0,LT,24.77
1553,20180410WOLT0,WO,21.945
1554,20180411HTHH0,HH,15.590000000000002
1555,20180411HTHH0,HT,34.85999999999999
1556,20180411KTNC0,KT,15.290000000000001
1557,20180411KTNC0,NC,22.84
1558,20180411OBSS0,OB,37.555
1559,20180411OBSS0,SS,17.595000000000002
1560,20180411SKLG0,LG,13.67
1561,20180411SKLG0,SK,18.77
1562,20180411WOLT0,LT,20.775000000000002
1563,20180411WOLT0,WO,15.14
1564,20180412HTHH0,HH,11.77
1565,20180412HTHH0,HT,38.459999999999994
1566,20180412KTNC0,KT,10.025000000000002
1567,20180412KTNC0,NC,25.65
1568,20180412OBSS0,OB,33.13
1569,20180412OBSS0,SS,18.875
1570,20180412SKLG0,LG,14.78
1571,20180412SKLG0,SK,22.655
1572,20180412WOLT0,LT,22.075
1573,20180412WOLT0,WO,23.180000000000003
1574,20180413KTLG0,KT,15.66
1575,20180413KTLG0,LG,16.805
1576,20180413LTHT0,HT,34.635
1577,20180413LTHT0,LT,25.694999999999997
1578,20180413NCSK0,NC,25.150000000000002
1579,20180413NCSK0,SK,17.91
1580,20180413OBWO0,OB,31.09
1581,20180413OBWO0,WO,21.67
1582,20180413SSHH0,HH,12.020000000000001
1583,20180413SSHH0,SS,16.165
1584,20180414KTLG0,KT,12.725000000000003
1585,20180414KTLG0,LG,14.604999999999999
1586,20180414NCSK0,NC,21.015
1587,20180414NCSK0,SK,20.47
1588,20180414OBWO0,OB,33.35
1589,20180414OBWO0,WO,23.155
1590,20180414SSHH0,HH,12.040000000000001
1591,20180414SSHH0,SS,19.860000000000003
1592,20180415KTLG0,KT,13.095
1593,20180415KTLG0,LG,15.719999999999999
1594,20180415NCSK0,NC,22.85
1595,20180415NCSK0,SK,22.605
1596,20180415OBWO0,OB,33.855
1597,20180415OBWO0,WO,23.585000000000004
1598,20180415SSHH0,HH,13.730000000000002
1599,20180415SSHH0,SS,15.510000000000002
1600,20180417HHOB0,HH,15.930000000000001
1601,20180417HHOB0,OB,32.675
1602,20180417LGHT0,HT,39.44499999999999
1603,20180417LGHT0,LG,15.844999999999999
1604,20180417NCWO0,NC,26.89
1605,20180417NCWO0,WO,21.785
1606,20180417SKKT0,KT,13.38
1607,20180417SKKT0,SK,23.525
1608,20180417SSLT0,LT,27.330000000000002
1609,20180417SSLT0,SS,18.535
1610,20180418HHOB0,HH,11.430000000000001
1611,20180418HHOB0,OB,34.495000000000005
1612,20180418LGHT0,HT,41.635
1613,20180418LGHT0,LG,12.795
1614,20180418NCWO0,NC,23.71
1615,20180418NCWO0,WO,19.174999999999997
1616,20180418SKKT0,KT,7.915000000000001
1617,20180418SKKT0,SK,20.759999999999998
1618,20180418SSLT0,LT,26.27
1619,20180418SSLT0,SS,18.900000000000002
1620,20180419HHOB0,HH,11.82
1621,20180419HHOB0,OB,30.465
1622,20180419LGHT0,HT,33.029999999999994
1623,20180419LGHT0,LG,17.35
1624,20180419NCWO0,NC,21.090000000000003
1625,20180419NCWO0,WO,21.450000000000003
1626,20180419SKKT0,KT,16.775
1627,20180419SKKT0,SK,25.165
1628,20180419SSLT0,LT,18.845
1629,20180419SSLT0,SS,7.549999999999999
1630,20180420HTOB0,HT,25.47
1631,20180420HTOB0,OB,33.925000000000004
1632,20180420KTSS0,KT,13.545000000000002
1633,20180420KTSS0,SS,21.535000000000004
1634,20180420LGNC0,LG,19.759999999999998
1635,20180420LGNC0,NC,21.565
1636,20180420SKLT0,LT,25.345
1637,20180420SKLT0,SK,20.765
1638,20180420WOHH0,HH,13.82
1639,20180420WOHH0,WO,21.315
1640,20180421HTOB0,HT,34.169999999999995
1641,20180421HTOB0,OB,33.005
1642,20180421KTSS0,KT,6.365
1643,20180421KTSS0,SS,18.195
1644,20180421LGNC0,LG,17.33
1645,20180421LGNC0,NC,24.180000000000003
1646,20180421SKLT0,LT,22.715
1647,20180421SKLT0,SK,17.88
1648,20180421WOHH0,HH,14.35
1649,20180421WOHH0,WO,23.62
1650,20180422HTOB0,HT,31.935
1651,20180422HTOB0,OB,32.895
1652,20180422KTSS0,KT,15.310000000000002
1653,20180422KTSS0,SS,12.920000000000002
1654,20180422LGNC0,LG,12.945
1655,20180422LGNC0,NC,25.41
1656,20180422SKLT0,LT,24.92
1657,20180422SKLT0,SK,23.745
1658,20180422WOHH0,HH,14.33
1659,20180422WOHH0,WO,18.08
1660,20180424LTKT0,KT,6.985000000000001
1661,20180424LTKT0,LT,20.749999999999996
1662,20180424NCSS0,NC,22.865000000000002
1663,20180424NCSS0,SS,19.28
1664,20180424OBSK0,OB,35.21
1665,20180424OBSK0,SK,23.095
1666,20180424WOLG0,LG,17.09
1667,20180424WOLG0,WO,22.37
1668,20180425HHHT0,HH,16.21
1669,20180425HHHT0,HT,34.81999999999999
1670,20180425LTKT0,KT,15.770000000000001
1671,20180425LTKT0,LT,24.584999999999997
1672,20180425NCSS0,NC,28.140000000000004
1673,20180425NCSS0,SS,15.670000000000002
1674,20180425OBSK0,OB,34.625
1675,20180425OBSK0,SK,20.885
1676,20180425WOLG0,LG,20.365000000000002
1677,20180425WOLG0,WO,22.075
1678,20180426HHHT0,HH,17.54
1679,20180426HHHT0,HT,32.44
1680,20180426LTKT0,KT,9.020000000000001
1681,20180426LTKT0,LT,19.045
1682,20180426NCSS0,NC,24.545
1683,20180426NCSS0,SS,17.22
1684,20180426OBSK0,OB,35.480000000000004
1685,20180426OBSK0,SK,26.549999999999997
1686,20180426WOLG0,LG,16.785
1687,20180426WOLG0,WO,20.43
1688,20180427HHLT0,HH,13.290000000000001
1689,20180427HHLT0,LT,22.95
1690,20180427HTKT0,HT,29.52
1691,20180427HTKT0,KT,9.645000000000001
1692,20180427OBNC0,NC,26.040000000000003
1693,20180427OBNC0,OB,32.085
1694,20180427SKWO0,SK,20.32
1695,20180427SKWO0,WO,20.34
1696,20180427SSLG0,LG,18.33
1697,20180427SSLG0,SS,12.95
1698,20180428HHLT0,HH,16.47
1699,20180428HHLT0,LT,29.445000000000004
1700,20180428HTKT0,HT,33.88999999999999
1701,20180428HTKT0,KT,8.805000000000001
1702,20180428OBNC0,NC,27.175000000000004
1703,20180428OBNC0,OB,27.285
1704,20180428SKWO0,SK,23.335
1705,20180428SKWO0,WO,20.035
1706,20180428SSLG0,LG,16.535
1707,20180428SSLG0,SS,16.225
1708,20180429HHLT0,HH,13.190000000000001
1709,20180429HHLT0,LT,26.819999999999997
1710,20180429HTKT0,HT,33.254999999999995
1711,20180429HTKT0,KT,12.870000000000001
1712,20180429OBNC0,NC,15.135
1713,20180429OBNC0,OB,30.775
1714,20180429SKWO0,SK,22.495
1715,20180429SKWO0,WO,19.6
1716,20180429SSLG0,LG,15.66
1717,20180429SSLG0,SS,21.155
1718,20180501HTLT0,HT,37.019999999999996
1719,20180501HTLT0,LT,21.77
1720,20180501KTOB0,KT,14.22
1721,20180501KTOB0,OB,33.795
1722,20180501LGHH0,HH,17.0
1723,20180501LGHH0,LG,20.800000000000004
1724,20180501SKSS0,SK,19.525
1725,20180501SKSS0,SS,15.810000000000002
1726,20180501WONC0,NC,21.750000000000004
1727,20180501WONC0,WO,13.775
1728,20180502HTLT0,HT,42.08
1729,20180502HTLT0,LT,23.555
1730,20180502LGHH0,HH,13.420000000000002
1731,20180502LGHH0,LG,15.425
1732,20180502SKSS0,SK,27.174999999999997
1733,20180502SKSS0,SS,21.095000000000002
1734,20180502WONC0,NC,21.455000000000002
1735,20180502WONC0,WO,19.849999999999998
1736,20180503HTLT0,HT,26.520000000000003
1737,20180503HTLT0,LT,31.245
1738,20180503KTOB0,KT,10.315000000000001
1739,20180503KTOB0,OB,38.535000000000004
1740,20180503LGHH0,HH,17.82
1741,20180503LGHH0,LG,17.16
1742,20180503SKSS0,SK,17.009999999999998
1743,20180503SKSS0,SS,14.89
1744,20180503WONC0,NC,20.750000000000004
1745,20180503WONC0,WO,18.490000000000002
1746,20180504HHSS0,HH,16.39
1747,20180504HHSS0,SS,19.425
1748,20180504LTSK0,LT,23.415000000000003
1749,20180504LTSK0,SK,27.505
1750,20180504NCHT0,HT,41.41499999999999
1751,20180504NCHT0,NC,22.700000000000003
1752,20180504OBLG0,LG,16.685000000000002
1753,20180504OBLG0,OB,32.7
1754,20180504WOKT0,KT,8.405000000000001
1755,20180504WOKT0,WO,12.075
1756,20180505HHSS0,HH,9.32
1757,20180505HHSS0,SS,15.825
1758,20180505LTSK0,LT,23.900000000000002
1759,20180505LTSK0,SK,23.545
1760,20180505NCHT0,HT,37.42999999999999
1761,20180505NCHT0,NC,17.365000000000002
1762,20180505OBLG0,LG,14.74
1763,20180505OBLG0,OB,38.38
1764,20180505WOKT0,KT,12.045000000000002
1765,20180505WOKT0,WO,18.695
1766,20180506NCHT0,HT,42.809999999999995
1767,20180506NCHT0,NC,16.69
1768,20180506OBLG0,LG,20.095000000000006
1769,20180506OBLG0,OB,27.814999999999998
1770,20180508HHWO0,HH,12.74
1771,20180508HHWO0,WO,23.05
1772,20180508LTLG0,LG,16.564999999999998
1773,20180508LTLG0,LT,26.194999999999997
1774,20180508OBHT0,HT,39.239999999999995
1775,20180508OBHT0,OB,25.51
1776,20180508SKNC0,NC,25.500000000000004
1777,20180508SKNC0,SK,24.0
1778,20180508SSKT0,KT,12.020000000000001
1779,20180508SSKT0,SS,24.794999999999998
1780,20180509HHWO0,HH,14.01
1781,20180509HHWO0,WO,19.315
1782,20180509LTLG0,LG,15.105
1783,20180509LTLG0,LT,22.56
1784,20180509OBHT0,HT,34.404999999999994
1785,20180509OBHT0,OB,33.005
1786,20180509SKNC0,NC,20.840000000000003
1787,20180509SKNC0,SK,21.355
1788,20180509SSKT0,KT,10.045000000000002
1789,20180509SSKT0,SS,23.355
1790,20180510HHWO0,HH,14.03
1791,20180510HHWO0,WO,17.83
1792,20180510LTLG0,LG,17.165
1793,20180510LTLG0,LT,25.335000000000004
1794,20180510OBHT0,HT,41.26499999999999
1795,20180510OBHT0,OB,33.105000000000004
1796,20180510SKNC0,NC,18.53
1797,20180510SKNC0,SK,24.2
1798,20180510SSKT0,KT,12.865000000000002
1799,20180510SSKT0,SS,21.1
1800,20180511HTSS0,HT,35.065
1801,20180511HTSS0,SS,20.87
1802,20180511KTLT0,KT,14.225000000000001
1803,20180511KTLT0,LT,19.095
1804,20180511LGSK0,LG,16.655
1805,20180511LGSK0,SK,22.77
1806,20180511NCHH0,HH,12.100000000000001
1807,20180511NCHH0,NC,24.195000000000004
1808,20180511WOOB0,OB,35.95
1809,20180511WOOB0,WO,18.205
1810,20180513HTSS0,HT,39.65999999999999
1811,20180513HTSS0,SS,19.154999999999998
1812,20180513KTLT0,KT,14.175
1813,20180513KTLT0,LT,24.145
1814,20180513LGSK0,LG,19.494999999999997
1815,20180513LGSK0,SK,21.485
1816,20180513NCHH0,HH,10.41
1817,20180513NCHH0,NC,22.51
1818,20180513WOOB0,OB,32.315
1819,20180513WOOB0,WO,18.88
1820,20180515HTWO0,HT,40.03999999999999
1821,20180515HTWO0,WO,9.745
1822,20180515KTHH0,HH,11.290000000000001
1823,20180515KTHH0,KT,11.320000000000002
1824,20180515LGSS0,LG,19.230000000000004
1825,20180515LGSS0,SS,22.065
1826,20180515SKOB0,OB,34.97
1827,20180515SKOB0,SK,29.505
1828,20180516HTWO0,HT,29.534999999999997
1829,20180516HTWO0,WO,14.15
1830,20180516KTHH0,HH,12.9
1831,20180516KTHH0,KT,11.275000000000002
1832,20180516LGSS0,LG,18.365
1833,20180516LGSS0,SS,28.435000000000002
1834,20180516SKOB0,OB,34.0
1835,20180516SKOB0,SK,17.25
1836,20180517HTWO0,HT,31.485
1837,20180517HTWO0,WO,7.42
1838,20180517KTHH0,HH,14.59
1839,20180517KTHH0,KT,13.22
1840,20180517LGSS0,LG,15.915
1841,20180517LGSS0,SS,22.935000000000002
1842,20180517LTNC0,LT,24.275000000000002
1843,20180517LTNC0,NC,23.805000000000003
1844,20180518HHLG0,HH,13.28
1845,20180518HHLG0,LG,15.559999999999999
1846,20180518OBLT0,LT,20.220000000000002
1847,20180518OBLT0,OB,32.08
1848,20180518SKHT0,HT,31.56
1849,20180518SKHT0,SK,23.005
1850,20180518SSWO0,SS,20.815
1851,20180518SSWO0,WO,11.075000000000001
1852,20180519HHLG0,HH,14.82
1853,20180519HHLG0,LG,19.380000000000003
1854,20180519NCKT0,KT,14.435000000000002
1855,20180519NCKT0,NC,23.650000000000002
1856,20180519OBLT0,LT,20.99
1857,20180519OBLT0,OB,39.17
1858,20180519SKHT0,HT,33.19
1859,20180519SKHT0,SK,19.54
1860,20180519SSWO0,SS,19.64
1861,20180519SSWO0,WO,14.01
1862,20180520HHLG0,HH,14.0
1863,20180520HHLG0,LG,19.28
1864,20180520NCKT0,KT,10.145000000000001
1865,20180520NCKT0,NC,24.2
1866,20180520OBLT0,LT,25.12
1867,20180520OBLT0,OB,36.42
1868,20180520SKHT0,HT,36.599999999999994
1869,20180520SKHT0,SK,22.415
1870,20180520SSWO0,SS,18.955000000000002
1871,20180520SSWO0,WO,13.360000000000001
1872,20180522KTHT0,HT,25.925
1873,20180522KTHT0,KT,9.190000000000001
1874,20180522LTSS0,LT,18.67
1875,20180522LTSS0,SS,20.540000000000003
1876,20180522NCLG0,LG,16.884999999999998
1877,20180522NCLG0,NC,19.404999999999998
1878,20180522OBHH0,HH,19.28
1879,20180522OBHH0,OB,30.89
1880,20180522WOSK0,SK,22.720000000000002
1881,20180522WOSK0,WO,9.770000000000001
1882,20180523KTHT0,HT,36.20499999999999
1883,20180523KTHT0,KT,13.175
1884,20180523LTSS0,LT,24.635
1885,20180523LTSS0,SS,23.91
1886,20180523NCLG0,LG,16.415
1887,20180523NCLG0,NC,25.250000000000004
1888,20180523OBHH0,HH,14.82
1889,20180523OBHH0,OB,31.099999999999998
1890,20180523WOSK0,SK,25.424999999999997
1891,20180523WOSK0,WO,7.155
1892,20180524KTHT0,HT,30.76
1893,20180524KTHT0,KT,10.670000000000002
1894,20180524LTSS0,LT,19.919999999999998
1895,20180524LTSS0,SS,21.650000000000002
1896,20180524NCLG0,LG,16.265
1897,20180524NCLG0,NC,23.709999999999997
1898,20180524OBHH0,HH,14.89
1899,20180524OBHH0,OB,32.5
1900,20180524WOSK0,SK,21.455000000000002
1901,20180524WOSK0,WO,10.645
1902,20180525HHSK0,HH,14.370000000000001
1903,20180525HHSK0,SK,20.0
1904,20180525HTNC0,HT,34.449999999999996
1905,20180525HTNC0,NC,27.080000000000002
1906,20180525LGKT0,KT,10.66
1907,20180525LGKT0,LG,16.54
1908,20180525LTWO0,LT,19.499999999999996
1909,20180525LTWO0,WO,9.675
1910,20180525SSOB0,OB,27.565
1911,20180525SSOB0,SS,21.295
1912,20180526HHSK0,HH,13.169999999999998
1913,20180526HHSK0,SK,27.155
1914,20180526HTNC0,HT,33.14
1915,20180526HTNC0,NC,19.459999999999997
1916,20180526LGKT0,KT,8.4
1917,20180526LGKT0,LG,18.900000000000006
1918,20180526LTWO0,LT,23.05
1919,20180526LTWO0,WO,11.805
1920,20180526SSOB0,OB,27.66
1921,20180526SSOB0,SS,21.810000000000002
1922,20180527HHSK0,HH,18.14
1923,20180527HHSK0,SK,22.650000000000002
1924,20180527HTNC0,HT,30.62
1925,20180527HTNC0,NC,18.205000000000002
1926,20180527LGKT0,KT,8.245000000000001
1927,20180527LGKT0,LG,17.34
1928,20180527LTWO0,LT,22.764999999999997
1929,20180527LTWO0,WO,13.969999999999999
1930,20180527SSOB0,OB,29.055000000000003
1931,20180527SSOB0,SS,21.870000000000005
1932,20180529KTSS0,KT,12.215
1933,20180529KTSS0,SS,22.865
1934,20180529LGLT0,LG,14.745
1935,20180529LGLT0,LT,27.485000000000003
1936,20180529NCHH0,HH,10.76
1937,20180529NCHH0,NC,23.919999999999998
1938,20180529WOHT0,HT,38.74499999999999
1939,20180529WOHT0,WO,12.504999999999999
1940,20180530KTSS0,KT,13.58
1941,20180530KTSS0,SS,22.294999999999998
1942,20180530LGLT0,LG,19.145000000000003
1943,20180530LGLT0,LT,19.499999999999996
1944,20180530NCHH0,HH,10.0
1945,20180530NCHH0,NC,23.900000000000002
1946,20180530SKOB0,OB,36.465
1947,20180530SKOB0,SK,19.965
1948,20180530WOHT0,HT,36.82999999999999
1949,20180530WOHT0,WO,18.42
1950,20180531KTSS0,KT,12.63
1951,20180531KTSS0,SS,22.11
1952,20180531LGLT0,LG,16.060000000000002
1953,20180531LGLT0,LT,23.91
1954,20180531NCHH0,HH,11.61
1955,20180531NCHH0,NC,25.329999999999995
1956,20180531SKOB0,OB,32.92
1957,20180531SKOB0,SK,22.295
1958,20180531WOHT0,HT,41.60999999999999
1959,20180531WOHT0,WO,15.330000000000002
1960,20180601HHLT0,HH,9.450000000000001
1961,20180601HHLT0,LT,20.605
1962,20180601KTSK0,KT,8.33
1963,20180601KTSK0,SK,25.999999999999996
1964,20180601OBHT0,HT,40.17499999999999
1965,20180601OBHT0,OB,31.755
1966,20180601SSNC0,NC,23.279999999999998
1967,20180601SSNC0,SS,22.029999999999998
1968,20180601WOLG0,LG,18.875
1969,20180601WOLG0,WO,17.685000000000002
1970,20180602HHLT0,HH,14.340000000000002
1971,20180602HHLT0,LT,18.64
1972,20180602KTSK0,KT,9.280000000000001
1973,20180602KTSK0,SK,19.92
1974,20180602OBHT0,HT,31.985
1975,20180602OBHT0,OB,27.990000000000002
1976,20180602SSNC0,NC,28.385
1977,20180602SSNC0,SS,23.355
1978,20180602WOLG0,LG,17.0
1979,20180602WOLG0,WO,18.165000000000003
1980,20180603HHLT0,HH,6.5
1981,20180603HHLT0,LT,24.335
1982,20180603KTSK0,KT,10.845
1983,20180603KTSK0,SK,25.674999999999997
1984,20180603OBHT0,HT,40.37499999999999
1985,20180603OBHT0,OB,37.57
1986,20180603SSNC0,NC,25.829999999999995
1987,20180603SSNC0,SS,23.99
1988,20180605HHLG0,HH,11.75
1989,20180605HHLG0,LG,16.105
1990,20180605HTKT0,HT,37.589999999999996
1991,20180605HTKT0,KT,9.655000000000001
1992,20180605LTNC0,LT,18.66
1993,20180605LTNC0,NC,23.19
1994,20180605OBWO0,OB,29.005
1995,20180605OBWO0,WO,18.880000000000003
1996,20180605SSSK0,SK,23.125
1997,20180605SSSK0,SS,20.78
1998,20180606HHLG0,HH,11.93
1999,20180606HHLG0,LG,15.945
2000,20180606HTKT0,HT,45.92999999999999
2001,20180606HTKT0,KT,16.395
2002,20180606LTNC0,LT,20.235
2003,20180606LTNC0,NC,28.05
2004,20180606OBWO0,OB,32.565
2005,20180606OBWO0,WO,19.005
2006,20180606SSSK0,SK,21.729999999999997
2007,20180606SSSK0,SS,21.38
2008,20180607HHLG0,HH,6.279999999999999
2009,20180607HHLG0,LG,20.495000000000005
2010,20180607HTKT0,HT,33.68
2011,20180607HTKT0,KT,7.415000000000001
2012,20180607LTNC0,LT,21.645
2013,20180607LTNC0,NC,28.749999999999996
2014,20180607OBWO0,OB,30.465
2015,20180607OBWO0,WO,20.205000000000002
2016,20180607SSSK0,SK,25.304999999999996
2017,20180607SSSK0,SS,24.45
2018,20180608HTLT0,HT,30.315
2019,20180608HTLT0,LT,19.929999999999996
2020,20180608LGSS0,LG,16.955
2021,20180608LGSS0,SS,21.5
2022,20180608NCOB0,NC,19.790000000000003
2023,20180608NCOB0,OB,28.235000000000003
2024,20180608SKHH0,HH,11.57
2025,20180608SKHH0,SK,18.715
2026,20180608WOKT0,KT,12.440000000000001
2027,20180608WOKT0,WO,21.340000000000003
2028,20180609HTLT0,HT,39.24999999999999
2029,20180609HTLT0,LT,26.845000000000002
2030,20180609LGSS0,LG,17.405
2031,20180609LGSS0,SS,18.575
2032,20180609NCOB0,NC,26.654999999999998
2033,20180609NCOB0,OB,32.279999999999994
