G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2,BF,AB,HIT,H2,H3,HR,SB,BB,KK,GD,R,ER
20200606SSSK0,20200606,SK,SS,B,W,27,139,32,7,0,0,1,2,4,8,1,4,4
20200606SSSK0,20200606,SS,SK,T,L,24,146,26,6,0,0,2,2,9,2,1,6,6
20200607HTOB0,20200607,OB,HT,B,W,27,139,32,9,3,1,0,0,4,1,1,2,2
20200607HTOB0,20200607,HT,OB,T,L,24,171,35,10,2,0,0,2,4,9,0,3,3
20200607KTLT0,20200607,LT,KT,B,W,27,144,35,8,1,0,1,0,1,10,0,2,2
20200607KTLT0,20200607,KT,LT,T,L,24,143,31,9,3,0,0,1,3,7,0,5,5
20200607LGWO0,20200607,WO,LG,B,L,27,186,42,14,1,0,1,1,3,5,0,8,6
20200607LGWO0,20200607,LG,WO,T,W,27,129,31,7,0,0,1,0,5,7,1,1,1
20200607NCHH0,20200607,HH,NC,B,L,27,169,40,13,4,0,1,0,6,5,0,8,7
20200607NCHH0,20200607,NC,HH,T,W,27,123,31,5,1,0,0,0,1,5,1,2,2
20200607SSSK0,20200607,SK,SS,B,L,27,143,32,9,0,0,1,2,2,8,2,3,3
20200607SSSK0,20200607,SS,SK,T,W,27,147,33,6,0,0,0,0,3,9,1,0,0
20200609HHLT0,20200609,LT,HH,B,W,27,132,35,10,1,0,1,0,4,6,2,3,3
20200609HHLT0,20200609,HH,LT,T,L,24,138,37,16,4,1,1,1,1,7,1,9,9
20200609HTKT0,20200609,KT,HT,B,L,27,158,30,5,2,0,1,0,2,7,1,3,3
20200609HTKT0,20200609,HT,KT,T,W,27,152,34,7,1,1,1,0,2,12,0,2,2
20200609OBNC0,20200609,NC,OB,B,W,27,169,35,11,4,0,1,0,5,10,2,8,8
20200609OBNC0,20200609,OB,NC,T,L,24,171,34,12,4,0,1,0,7,9,1,12,12
20200609SKLG0,20200609,LG,SK,B,L,30,153,38,10,4,0,1,0,5,5,0,5,5
20200609SKLG0,20200609,SK,LG,T,W,30,196,39,11,0,0,1,1,8,7,2,3,2
20200609WOSS0,20200609,SS,WO,B,L,27,172,36,11,3,0,1,0,7,7,1,5,5
20200609WOSS0,20200609,WO,SS,T,W,27,152,35,11,2,0,0,3,4,7,2,3,3
20200610HHLT0,20200610,LT,HH,B,W,27,126,33,6,1,0,0,0,0,5,0,2,1
20200610HHLT0,20200610,HH,LT,T,L,24,187,39,14,2,1,2,2,6,9,0,12,11
20200610HTKT0,20200610,KT,HT,B,L,15,116,21,7,1,0,1,0,10,3,0,10,8
20200610HTKT0,20200610,HT,KT,T,W,15,59,18,3,0,0,0,0,0,3,0,0,0
20200610OBNC0,20200610,NC,OB,B,L,27,180,35,11,1,0,3,0,6,5,2,9,9
20200610OBNC0,20200610,OB,NC,T,W,27,127,34,7,0,1,1,0,0,5,0,1,1
20200610WOSS0,20200610,SS,WO,B,W,27,139,29,4,1,1,0,0,3,7,2,1,1
20200610WOSS0,20200610,WO,SS,T,L,24,138,30,8,2,0,1,1,3,4,0,4,2
20200611HHLT0,20200611,LT,HH,B,W,27,126,28,5,0,0,0,0,6,8,1,0,0
20200611HHLT0,20200611,HH,LT,T,L,24,160,32,10,3,0,0,0,6,6,0,5,5
20200611HTKT0,20200611,KT,HT,B,W,27,167,41,15,2,0,3,0,1,9,1,8,8
20200611HTKT0,20200611,HT,KT,T,L,24,145,39,16,2,0,3,0,5,5,1,13,12
20200611OBNC0,20200611,NC,OB,B,W,27,176,37,11,3,0,1,0,3,10,1,5,5
20200611OBNC0,20200611,OB,NC,T,L,24,127,37,14,4,0,1,0,0,5,0,7,7
20200611SKLG1,20200611,LG,SK,B,W,27,134,34,6,1,0,0,2,1,8,0,1,1
20200611SKLG1,20200611,SK,LG,T,L,24,155,32,10,1,0,1,0,4,4,1,3,3
20200611SKLG2,20200611,LG,SK,B,W,27,147,34,9,0,0,2,0,2,10,0,3,3
20200611SKLG2,20200611,SK,LG,T,L,24,118,26,4,2,0,1,1,6,5,0,4,4
20200611WOSS0,20200611,SS,WO,B,W,27,130,33,6,0,1,1,0,3,5,1,3,3
20200611WOSS0,20200611,WO,SS,T,L,24,117,32,7,0,0,3,3,3,5,0,6,6
20200612HTSK0,20200612,SK,HT,B,L,27,153,34,9,1,0,2,1,4,12,1,6,6
20200612HTSK0,20200612,HT,SK,T,W,27,126,30,5,0,1,0,0,4,8,1,3,3
20200612LTLG0,20200612,LG,LT,B,W,30,160,36,9,0,0,0,1,7,8,1,2,2
20200612LTLG0,20200612,LT,LG,T,L,28,133,28,4,1,0,0,1,3,8,0,3,2
20200612OBHH0,20200612,HH,OB,B,L,27,149,35,9,3,0,2,1,5,5,1,5,5
20200612OBHH0,20200612,OB,HH,T,W,27,151,32,5,1,0,0,1,4,9,0,2,1
20200612WONC0,20200612,NC,WO,B,L,30,138,34,4,2,0,1,0,4,11,0,3,2
20200612WONC0,20200612,WO,NC,T,W,30,159,35,8,2,0,0,1,5,6,2,2,2
20200613HTSK0,20200613,SK,HT,B,L,27,136,31,6,1,0,1,0,2,10,0,2,2
20200613HTSK0,20200613,HT,SK,T,W,27,130,30,5,0,0,0,1,2,9,3,1,0
20200613KTSS1,20200613,SS,KT,B,W,27,141,32,6,1,0,2,1,2,5,0,3,3
20200613KTSS1,20200613,KT,SS,T,L,24,140,29,7,1,0,2,0,3,6,0,5,5
20200613KTSS2,20200613,SS,KT,B,L,27,181,33,8,2,0,2,0,9,10,2,7,7
20200613KTSS2,20200613,KT,SS,T,W,27,170,35,8,1,0,1,1,4,4,0,4,4
20200613LTLG0,20200613,LG,LT,B,L,27,185,34,8,0,0,1,0,9,8,1,7,6
20200613LTLG0,20200613,LT,LG,T,W,27,156,36,10,1,0,1,1,2,11,0,6,6
20200613OBHH0,20200613,HH,OB,B,W,27,165,35,11,1,0,3,0,11,10,1,6,6
20200613OBHH0,20200613,OB,HH,T,L,26,164,35,10,1,0,2,0,7,8,1,7,7
20200613WONC0,20200613,NC,WO,B,L,27,206,44,17,3,1,5,0,6,11,0,18,17
20200613WONC0,20200613,WO,NC,T,W,27,144,35,11,1,0,0,0,6,7,3,5,5
20200614HTSK0,20200614,SK,HT,B,W,27,145,34,7,1,0,1,0,2,4,1,3,3
20200614HTSK0,20200614,HT,SK,T,L,25,122,28,3,1,0,2,0,2,13,0,4,4
20200614KTSS0,20200614,SS,KT,B,W,27,130,38,11,3,0,0,0,1,7,0,0,0
20200614KTSS0,20200614,KT,SS,T,L,24,150,38,16,5,0,2,0,3,4,0,12,12
20200614LTLG0,20200614,LG,LT,B,W,27,147,41,16,2,0,1,2,1,3,3,6,6
20200614LTLG0,20200614,LT,LG,T,L,24,137,34,14,4,0,0,0,4,5,2,10,10
20200614OBHH0,20200614,HH,OB,B,W,27,143,37,9,1,0,0,0,2,6,0,2,0
20200614OBHH0,20200614,OB,HH,T,L,24,114,28,7,2,0,1,0,3,7,0,3,3
20200614WONC0,20200614,NC,WO,B,W,27,152,33,8,1,0,1,1,5,7,1,5,5
20200614WONC0,20200614,WO,NC,T,L,24,163,34,13,3,1,3,3,5,5,2,9,9
20200616KTSK0,20200616,SK,KT,B,L,30,180,37,9,1,0,1,1,9,5,0,6,5
20200616KTSK0,20200616,KT,SK,T,W,30,143,38,12,2,0,2,0,4,4,1,5,5
20200616LGHH0,20200616,HH,LG,B,L,27,157,40,15,2,1,2,1,3,2,1,9,9
20200616LGHH0,20200616,LG,HH,T,W,27,163,38,11,2,0,0,0,5,9,0,5,5
20200616LTWO0,20200616,WO,LT,B,L,27,149,35,10,1,0,1,3,4,3,0,7,5
20200616LTWO0,20200616,LT,WO,T,W,27,156,32,6,2,0,2,0,5,8,1,5,4
20200616NCHT0,20200616,HT,NC,B,W,27,167,36,10,3,0,0,1,3,12,1,4,4
20200616NCHT0,20200616,NC,HT,T,L,24,160,30,8,0,0,0,0,8,9,1,7,7
20200616SSOB0,20200616,OB,SS,B,L,27,151,32,8,3,0,0,0,4,11,1,4,3
20200616SSOB0,20200616,SS,OB,T,W,27,169,30,6,1,0,0,2,11,5,2,3,2
20200617KTSK0,20200617,SK,KT,B,L,30,202,39,12,3,0,1,3,7,11,2,6,5
20200617KTSK0,20200617,KT,SK,T,W,30,155,37,10,1,0,1,0,3,7,0,4,4
20200617LGHH0,20200617,HH,LG,B,L,27,151,35,13,1,0,0,1,4,3,1,7,5
20200617LGHH0,20200617,LG,HH,T,W,27,160,32,5,2,0,0,1,7,11,0,1,1
20200617LTWO0,20200617,WO,LT,B,W,27,134,33,9,2,0,1,1,2,7,2,3,3
20200617LTWO0,20200617,LT,WO,T,L,25,157,31,9,3,0,0,0,9,6,2,4,4
20200617NCHT0,20200617,HT,NC,B,W,27,154,34,7,1,0,1,3,5,6,1,6,4
20200617NCHT0,20200617,NC,HT,T,L,24,118,31,10,0,0,1,1,2,2,1,7,7
20200617SSOB0,20200617,OB,SS,B,L,27,169,38,10,3,0,1,1,3,9,2,6,6
20200617SSOB0,20200617,SS,OB,T,W,27,126,32,8,1,0,2,0,2,3,2,3,3
20200618KTSK0,20200618,SK,KT,B,L,27,165,37,13,2,0,0,5,4,10,1,5,5
20200618KTSK0,20200618,KT,SK,T,W,27,136,29,7,0,0,2,0,6,4,4,3,3
20200618LGHH0,20200618,HH,LG,B,L,27,178,36,11,2,0,1,3,10,7,1,9,7
20200618LGHH0,20200618,LG,HH,T,W,27,155,35,9,2,0,0,1,6,7,0,7,6
20200618LTWO0,20200618,WO,LT,B,W,30,132,37,10,2,0,0,1,1,4,3,2,1
20200618LTWO0,20200618,LT,WO,T,L,28,150,32,5,1,0,0,1,1,13,0,3,3
20200618SSOB0,20200618,OB,SS,B,W,27,133,29,6,1,0,0,1,4,1,4,3,1
20200618SSOB0,20200618,SS,OB,T,L,24,164,36,12,1,0,1,2,4,4,1,7,7
20200619HHNC0,20200619,NC,HH,B,W,27,120,31,4,3,0,1,0,1,12,0,1,1
20200619HHNC0,20200619,HH,NC,T,L,24,124,30,7,2,0,1,0,2,8,1,3,3
20200619LTKT0,20200619,KT,LT,B,W,30,146,44,14,3,0,3,1,5,2,0,8,8
20200619LTKT0,20200619,LT,KT,T,L,29,166,41,15,3,0,3,0,4,9,1,9,9
20200619OBLG0,20200619,LG,OB,B,L,27,197,46,20,3,1,0,0,9,5,1,18,18
20200619OBLG0,20200619,OB,LG,T,W,27,188,42,15,2,0,0,0,6,10,0,10,9
20200619SKWO0,20200619,WO,SK,B,W,27,115,33,8,0,0,0,0,1,6,2,1,1
20200619SKWO0,20200619,SK,WO,T,L,25,135,28,5,1,0,0,1,4,6,0,2,2
20200619SSHT0,20200619,HT,SS,B,W,27,164,30,7,0,0,0,2,7,7,2,4,4
20200619SSHT0,20200619,SS,HT,T,L,24,167,33,11,3,0,2,0,3,12,3,5,3
20200620HHNC0,20200620,NC,HH,B,L,27,153,33,9,4,0,0,1,2,10,1,4,4
20200620HHNC0,20200620,HH,NC,T,W,27,139,34,8,0,0,1,1,1,10,0,3,2
20200620LTKT0,20200620,KT,LT,B,L,27,162,41,14,5,0,0,0,6,6,0,8,8
20200620LTKT0,20200620,LT,KT,T,W,27,129,31,5,1,0,0,1,3,11,1,0,0
20200620OBLG0,20200620,LG,OB,B,L,27,150,36,11,5,1,1,1,4,9,1,8,8
20200620OBLG0,20200620,OB,LG,T,W,27,150,33,8,1,0,0,1,1,6,2,2,2
20200620SKWO0,20200620,WO,SK,B,W,27,125,36,10,0,0,1,1,2,6,1,3,2
20200620SKWO0,20200620,SK,WO,T,L,24,159,31,10,1,1,4,0,8,6,1,9,9
20200620SSHT0,20200620,HT,SS,B,W,27,163,36,9,4,0,0,2,2,6,0,3,3
20200620SSHT0,20200620,SS,HT,T,L,24,147,31,9,2,0,2,0,6,5,0,6,6
20200621HHNC0,20200621,NC,HH,B,W,27,170,34,7,0,1,0,0,9,5,0,7,7
20200621HHNC0,20200621,HH,NC,T,L,24,149,35,11,2,0,1,1,4,8,0,9,7
20200621LTKT0,20200621,KT,LT,B,W,27,130,35,9,0,0,0,0,1,7,1,2,2
20200621LTKT0,20200621,LT,KT,T,L,24,109,29,6,0,0,2,1,0,4,1,3,3
20200621OBLG0,20200621,LG,OB,B,L,27,195,36,8,3,0,0,1,9,7,1,3,3
20200621OBLG0,20200621,OB,LG,T,W,27,124,35,9,2,0,0,0,0,6,1,1,1
20200621SKWO0,20200621,WO,SK,B,W,27,119,32,4,1,1,1,0,2,9,1,2,2
20200621SKWO0,20200621,SK,WO,T,L,24,180,35,10,0,1,0,5,8,10,0,7,7
20200621SSHT0,20200621,HT,SS,B,L,27,175,43,17,2,0,3,0,2,6,3,12,11
20200621SSHT0,20200621,SS,HT,T,W,27,152,35,10,0,0,1,0,0,5,1,5,4
20200623HHSS0,20200623,SS,HH,B,W,27,176,37,12,2,0,1,0,5,9,0,4,4
20200623HHSS0,20200623,HH,SS,T,L,24,172,36,11,1,0,1,0,7,6,1,11,6
20200623HTLT0,20200623,LT,HT,B,W,27,135,35,11,1,0,1,1,2,4,3,3,3
20200623HTLT0,20200623,HT,LT,T,L,25,129,30,8,2,0,0,0,4,8,1,4,4
20200623NCKT0,20200623,KT,NC,B,L,27,132,31,7,2,0,1,0,3,4,0,4,4
20200623NCKT0,20200623,NC,KT,T,W,27,131,33,8,2,0,2,0,4,6,0,3,3
20200623OBSK0,20200623,SK,OB,B,L,27,184,42,13,5,0,1,1,5,7,0,9,8
20200623OBSK0,20200623,OB,SK,T,W,27,159,40,14,0,0,0,0,0,12,0,2,2
20200623WOLG0,20200623,LG,WO,B,L,27,167,40,14,1,1,4,0,6,7,1,8,7
20200623WOLG0,20200623,WO,LG,T,W,27,124,37,11,2,0,0,1,3,6,0,3,3
20200624HHSS0,20200624,SS,HH,B,W,27,148,31,7,2,0,1,0,5,5,3,2,2
20200624HHSS0,20200624,HH,SS,T,L,26,194,36,12,1,0,0,4,4,15,0,3,2
20200625HHSS0,20200625,SS,HH,B,L,27,156,39,13,0,1,1,0,5,7,1,9,9
20200625HHSS0,20200625,HH,SS,T,W,27,141,34,7,3,0,0,0,3,9,0,2,2
20200625NCKT1,20200625,KT,NC,B,L,27,138,32,6,1,0,2,0,5,5,0,3,3
20200625NCKT1,20200625,NC,KT,T,W,27,160,30,6,0,0,0,0,7,6,1,1,1
20200625NCKT2,20200625,KT,NC,B,W,27,132,37,10,1,0,1,0,1,2,1,6,2
20200625NCKT2,20200625,NC,KT,T,L,24,175,43,17,2,0,1,0,5,6,0,19,16
20200625OBSK1,20200625,SK,OB,B,L,27,190,45,18,1,1,4,0,8,3,0,14,14
20200625OBSK1,20200625,OB,SK,T,W,27,151,39,14,1,1,1,0,3,4,1,6,6
20200625OBSK2,20200625,SK,OB,B,W,27,108,31,4,0,0,0,0,2,9,0,0,0
20200625OBSK2,20200625,OB,SK,T,L,24,182,33,10,1,0,1,1,8,6,0,7,6
20200625WOLG1,20200625,LG,WO,B,L,27,171,33,9,2,0,1,1,7,4,1,5,5
20200625WOLG1,20200625,WO,LG,T,W,27,147,34,9,1,0,0,0,1,7,0,2,2
20200625WOLG2,20200625,LG,WO,B,L,27,161,33,7,2,0,1,0,8,10,0,8,8
20200625WOLG2,20200625,WO,LG,T,W,27,143,37,10,2,1,0,0,1,9,0,5,5
20200626HTWO0,20200626,WO,HT,B,L,27,171,36,12,2,0,2,1,5,8,3,8,8
20200626HTWO0,20200626,HT,WO,T,W,27,162,41,13,2,1,2,2,4,7,1,6,5
20200626KTHH0,20200626,HH,KT,B,W,27,163,35,10,0,0,1,0,3,8,1,4,4
20200626KTHH0,20200626,KT,HH,T,L,24,136,36,14,1,0,0,0,2,3,2,7,6
20200626LGSK0,20200626,SK,LG,B,W,27,134,27,3,0,0,0,0,6,4,2,0,0
20200626LGSK0,20200626,LG,SK,T,L,24,132,30,9,0,0,1,0,5,4,2,7,6
20200626NCOB0,20200626,OB,NC,B,L,27,166,32,11,1,1,0,1,5,7,4,9,8
20200626NCOB0,20200626,NC,OB,T,W,27,145,32,7,2,0,0,0,5,4,2,3,3
20200626SSLT0,20200626,LT,SS,B,L,30,139,40,13,3,0,1,1,3,4,0,6,6
20200626SSLT0,20200626,SS,LT,T,W,30,136,39,9,2,0,1,2,2,4,0,4,4
20200627HTWO0,20200627,WO,HT,B,W,27,99,29,2,2,0,0,0,1,5,0,0,0
20200627HTWO0,20200627,HT,WO,T,L,24,147,29,5,2,1,0,0,5,5,0,2,2
20200627KTHH0,20200627,HH,KT,B,L,27,171,31,6,0,0,2,2,13,14,1,7,5
20200627KTHH0,20200627,KT,HH,T,W,27,159,33,7,0,0,0,1,3,6,1,2,2
20200627LGSK0,20200627,SK,LG,B,L,27,134,35,11,3,0,0,1,2,7,1,3,2
20200627LGSK0,20200627,LG,SK,T,W,27,115,30,3,0,0,0,0,2,6,0,0,0
20200627NCOB0,20200627,OB,NC,B,W,27,123,33,6,1,0,2,0,2,7,0,3,3
20200627NCOB0,20200627,NC,OB,T,L,24,150,33,13,1,0,2,0,5,4,1,12,12
20200627SSLT0,20200627,LT,SS,B,L,27,143,37,12,2,0,1,4,1,5,0,6,6
20200627SSLT0,20200627,SS,LT,T,W,27,150,29,6,0,0,0,0,4,9,1,1,1
20200628HTWO0,20200628,WO,HT,B,W,27,122,26,2,0,0,0,0,3,10,2,0,0
20200628HTWO0,20200628,HT,WO,T,L,24,125,29,6,0,0,0,0,3,12,0,1,1
20200628KTHH0,20200628,HH,KT,B,L,27,153,34,9,2,0,2,0,4,11,1,8,8
20200628KTHH0,20200628,KT,HH,T,W,27,144,33,8,2,0,1,0,2,7,1,4,4
20200628LGSK0,20200628,SK,LG,B,L,27,140,35,10,1,0,1,0,2,4,0,4,3
20200628LGSK0,20200628,LG,SK,T,W,27,122,32,5,1,0,0,0,1,9,0,0,0
20200628NCOB0,20200628,OB,NC,B,L,27,166,38,12,1,0,3,0,2,8,0,5,5
20200628NCOB0,20200628,NC,OB,T,W,27,120,33,5,0,0,0,0,2,7,0,0,0
20200628SSLT0,20200628,LT,SS,B,W,27,98,32,5,0,0,1,1,0,3,0,3,3
20200628SSLT0,20200628,SS,LT,T,L,24,164,34,10,4,0,1,2,3,5,0,7,7
20200630KTLG0,20200630,LG,KT,B,W,33,215,40,10,2,0,0,2,11,8,1,3,3
20200630KTLG0,20200630,KT,LG,T,L,31,156,38,10,2,0,1,1,3,4,1,4,4
20200630LTNC0,20200630,NC,LT,B,L,33,190,43,15,1,0,3,0,11,4,2,10,9
20200630LTNC0,20200630,LT,NC,T,W,33,174,40,11,2,0,3,0,7,8,1,8,8
20200630OBWO0,20200630,WO,OB,B,W,27,132,33,7,2,0,1,0,2,5,1,2,2
20200630OBWO0,20200630,OB,WO,T,L,24,163,35,14,6,0,0,1,4,9,0,11,10
20200630SKSS0,20200630,SS,SK,B,W,27,135,32,5,1,0,1,0,1,7,1,1,1
20200630SKSS0,20200630,SK,SS,T,L,24,155,32,8,2,0,1,1,5,10,0,4,4
20200701HHHT0,20200701,HT,HH,B,W,27,153,32,12,1,0,0,0,4,4,4,3,3
20200701HHHT0,20200701,HH,HT,T,L,26,141,35,11,1,0,0,0,5,8,0,4,4
20200701KTLG0,20200701,LG,KT,B,L,27,153,44,19,4,0,3,0,1,6,2,11,10
20200701KTLG0,20200701,KT,LG,T,W,27,138,33,9,1,0,0,0,5,5,2,5,5
20200701LTNC0,20200701,NC,LT,B,W,27,129,30,6,2,0,1,0,1,11,1,2,2
20200701LTNC0,20200701,LT,NC,T,L,24,120,29,6,1,0,2,1,4,3,0,6,5
20200701OBWO0,20200701,WO,OB,B,L,27,163,42,19,3,0,1,0,3,4,2,14,14
20200701OBWO0,20200701,OB,WO,T,W,27,136,39,11,1,0,0,0,4,4,0,5,3
20200701SKSS0,20200701,SS,SK,B,W,27,112,30,4,0,0,1,0,1,7,1,1,1
20200701SKSS0,20200701,SK,SS,T,L,24,168,33,10,2,0,0,1,5,8,1,7,5
20200702HHHT0,20200702,HT,HH,B,W,27,163,32,9,0,0,1,0,7,7,3,1,1
20200702HHHT0,20200702,HH,HT,T,L,24,157,37,13,3,0,0,0,3,4,1,7,6
20200702KTLG0,20200702,LG,KT,B,L,30,183,41,15,2,0,2,1,3,10,2,4,4
20200702KTLG0,20200702,KT,LG,T,W,30,111,34,7,1,0,0,0,0,4,2,3,3
20200702LTNC0,20200702,NC,LT,B,W,27,167,35,10,2,0,1,1,7,5,1,7,7
20200702LTNC0,20200702,LT,NC,T,L,24,170,38,14,1,0,1,1,1,7,0,9,6
20200702OBWO0,20200702,WO,OB,B,W,27,180,37,10,1,0,0,0,9,7,1,7,6
20200702OBWO0,20200702,OB,WO,T,L,24,167,38,16,3,1,2,0,6,6,1,10,10
20200702SKSS0,20200702,SS,SK,B,W,27,140,35,10,2,0,0,0,1,7,1,2,2
20200702SKSS0,20200702,SK,SS,T,L,24,162,32,11,1,0,1,0,6,9,1,6,6
20200703HHOB0,20200703,OB,HH,B,W,27,152,32,5,1,0,0,1,4,10,0,1,1
20200703HHOB0,20200703,HH,OB,T,L,24,137,28,7,1,0,1,0,6,5,1,2,2
20200703HTNC0,20200703,NC,HT,B,L,27,140,34,9,3,0,2,1,3,4,0,8,8
20200703HTNC0,20200703,HT,NC,T,W,27,133,34,9,0,1,0,1,2,6,2,2,2
20200703LGSS0,20200703,SS,LG,B,W,24,168,33,10,1,0,4,0,4,8,0,7,7
20200703LGSS0,20200703,LG,SS,T,L,21,106,32,11,2,2,0,2,1,7,0,9,4
20200703SKLT0,20200703,LT,SK,B,L,27,152,40,12,1,0,2,0,2,7,1,7,5
20200703SKLT0,20200703,SK,LT,T,W,25,172,32,9,3,0,0,1,9,2,0,4,4
20200703WOKT0,20200703,KT,WO,B,W,27,156,33,6,1,0,1,1,5,8,1,2,2
20200703WOKT0,20200703,WO,KT,T,L,26,165,35,11,1,0,0,1,2,8,1,3,1
20200704HHOB0,20200704,OB,HH,B,L,27,138,36,10,5,0,0,1,3,5,1,6,6
20200704HHOB0,20200704,HH,OB,T,W,27,172,38,10,1,0,0,1,5,7,0,2,1
20200704HTNC0,20200704,NC,HT,B,W,27,127,32,8,0,0,0,0,5,6,2,2,2
20200704HTNC0,20200704,HT,NC,T,L,24,104,35,14,6,0,3,0,0,2,0,9,9
20200704LGSS0,20200704,SS,LG,B,W,36,184,42,8,3,0,1,0,6,10,0,6,6
20200704LGSS0,20200704,LG,SS,T,L,35,187,46,13,2,0,2,0,5,10,1,7,7
20200704SKLT0,20200704,LT,SK,B,W,27,159,36,10,0,0,2,0,2,7,1,4,4
20200704SKLT0,20200704,SK,LT,T,L,24,185,37,14,2,0,1,2,7,3,2,10,9
20200704WOKT0,20200704,KT,WO,B,L,27,142,33,12,4,0,1,1,5,3,3,10,10
20200704WOKT0,20200704,WO,KT,T,W,27,210,38,12,2,0,2,4,7,9,0,6,6
20200705HHOB0,20200705,OB,HH,B,W,27,142,35,10,2,0,0,1,1,8,1,4,4
20200705HHOB0,20200705,HH,OB,T,L,24,140,37,14,2,0,1,3,4,6,1,7,7
20200705HTNC0,20200705,NC,HT,B,W,27,155,33,8,1,0,1,0,4,5,2,6,6
20200705HTNC0,20200705,HT,NC,T,L,26,137,35,8,2,1,2,1,4,6,0,7,7
20200705LGSS0,20200705,SS,LG,B,L,27,193,35,7,0,0,1,1,10,4,0,7,7
20200705LGSS0,20200705,LG,SS,T,W,27,154,37,11,5,0,1,1,1,7,1,3,3
20200705SKLT0,20200705,LT,SK,B,L,27,141,34,10,2,0,2,1,4,9,0,6,6
20200705SKLT0,20200705,SK,LT,T,W,27,146,32,7,2,0,0,0,3,10,2,3,3
20200705WOKT0,20200705,KT,WO,B,W,27,177,38,13,0,0,1,1,5,8,3,5,5
20200705WOKT0,20200705,WO,KT,T,L,24,153,35,14,1,0,2,0,2,6,1,10,10
20200707KTHT0,20200707,HT,KT,B,L,27,186,34,9,0,0,1,0,7,8,1,8,6
20200707KTHT0,20200707,KT,HT,T,W,27,141,32,5,2,0,1,0,5,9,0,2,2
20200707LGOB0,20200707,OB,LG,B,W,27,150,37,12,1,1,2,1,3,6,0,6,6
20200707LGOB0,20200707,LG,OB,T,L,24,146,35,14,2,0,1,0,3,1,1,9,8
20200707LTHH0,20200707,HH,LT,B,W,36,232,48,14,3,0,2,1,8,9,1,6,6
20200707LTHH0,20200707,LT,HH,T,L,34,186,43,10,3,0,2,1,6,7,0,7,5
20200707NCSK0,20200707,SK,NC,B,L,27,128,33,8,4,0,0,1,2,9,1,5,5
20200707NCSK0,20200707,NC,SK,T,W,27,147,36,12,1,0,0,0,4,8,2,4,4
20200707SSWO0,20200707,WO,SS,B,L,27,183,43,20,2,0,0,0,3,5,1,13,10
20200707SSWO0,20200707,SS,WO,T,W,27,144,29,6,0,0,0,0,3,5,3,2,2
20200708KTHT0,20200708,HT,KT,B,L,27,163,34,9,2,1,1,2,4,7,2,7,7
20200708KTHT0,20200708,KT,HT,T,W,27,141,35,9,1,0,1,0,1,9,0,4,4
20200708LGOB0,20200708,OB,LG,B,L,27,159,35,11,3,0,2,0,6,4,2,8,8
20200708LGOB0,20200708,LG,OB,T,W,27,155,41,15,1,0,0,1,2,9,1,5,5
20200708LTHH0,20200708,HH,LT,B,L,27,159,41,15,1,0,2,3,2,4,1,6,6
20200708LTHH0,20200708,LT,HH,T,W,27,140,32,6,2,0,0,0,3,10,1,2,2
20200708NCSK0,20200708,SK,NC,B,W,27,149,34,7,0,0,0,0,1,6,1,2,2
20200708NCSK0,20200708,NC,SK,T,L,24,124,30,7,0,0,2,0,3,5,1,3,3
20200708SSWO0,20200708,WO,SS,B,W,27,160,34,9,2,0,2,0,5,4,1,6,6
20200708SSWO0,20200708,SS,WO,T,L,24,147,32,10,0,0,2,1,7,4,0,7,7
20200709KTHT0,20200709,HT,KT,B,W,27,198,37,10,1,0,0,0,7,9,1,4,3
20200709KTHT0,20200709,KT,HT,T,L,24,155,32,10,3,0,2,0,10,6,0,10,10
20200709LGOB0,20200709,OB,LG,B,W,27,126,29,2,0,0,0,1,0,12,0,0,0
20200709LGOB0,20200709,LG,OB,T,L,24,126,33,12,1,0,2,0,3,3,1,6,6
20200709LTHH0,20200709,HH,LT,B,L,27,134,29,5,0,0,2,1,3,7,1,5,5
20200709LTHH0,20200709,LT,HH,T,W,27,155,35,8,2,0,0,0,3,5,1,3,1
20200709NCSK0,20200709,SK,NC,B,L,27,172,40,13,1,0,2,3,7,7,1,8,8
20200709NCSK0,20200709,NC,SK,T,W,27,132,29,4,0,0,1,1,4,7,1,2,2
20200709SSWO0,20200709,WO,SS,B,W,27,148,34,10,1,0,0,0,1,6,2,2,2
20200709SSWO0,20200709,SS,WO,T,L,24,140,29,7,1,2,0,2,8,2,0,4,4
20200710NCLG0,20200710,LG,NC,B,L,27,163,39,15,4,0,1,1,3,4,0,12,12
20200710NCLG0,20200710,NC,LG,T,W,27,141,30,5,1,0,0,0,4,5,0,2,2
20200710OBLT0,20200710,LT,OB,B,L,27,199,39,12,1,1,2,0,5,7,1,10,7
20200710OBLT0,20200710,OB,LT,T,W,27,128,32,7,1,0,2,1,2,6,1,5,5
20200710SKHH0,20200710,HH,SK,B,W,27,150,37,11,2,0,0,0,5,6,1,5,5
20200710SKHH0,20200710,SK,HH,T,L,24,158,29,5,1,0,1,1,8,4,0,6,3
20200710SSKT0,20200710,KT,SS,B,W,27,173,35,9,1,1,0,0,5,7,1,3,3
20200710SSKT0,20200710,SS,KT,T,L,24,157,34,13,3,0,2,0,4,8,1,8,7
20200710WOHT0,20200710,HT,WO,B,W,33,181,43,14,3,1,2,0,4,12,0,8,7
20200710WOHT0,20200710,WO,HT,T,L,31,178,45,15,1,0,3,0,6,4,0,9,9
